,antecedents,consequents,confidence,antecedent_len,consequent_len
243,({'has_error_F'}),"({'non_exec_prop_lower', 'has_author_F'})",0.9060579455662862,1,2
1719,"({'num_commits_lower', 'is_education_F', 'exec_skips_lower', 'has_author_F'})",({'num_contrib_lower'}),0.9060568603213844,4,1
695,"({'num_commits_lower', 'is_education_F'})","({'has_author_F', 'num_contrib_lower'})",0.9059459459459459,2,2
811,"({'num_commits_lower', 'exec_skips_lower'})","({'has_author_F', 'num_contrib_lower'})",0.9059459459459459,2,2
273,"({'exec_skips_lower', 'jupyter_prop_high'})",({'num_contrib_lower'}),0.9057788944723618,2,1
1213,"({'exec_inorder_higher', 'has_author_F', 'has_error_F'})",({'non_exec_prop_lower'}),0.9057337220602526,3,1
2427,"({'num_commits_lower', 'is_education_F', 'non_exec_prop_lower', 'exec_skips_lower'})",({'num_contrib_lower'}),0.9057104913678617,4,1
1168,"({'num_commits_lower', 'exec_inorder_higher', 'has_author_F'})",({'exec_skips_lower'}),0.9056399132321041,3,1
2266,"({'is_education_F', 'exec_skips_lower', 'has_author_F', 'has_error_F'})",({'non_exec_prop_lower'}),0.90561797752809,4,1
2013,"({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",({'non_exec_prop_lower'}),0.9056016597510373,4,1
404,"({'has_error_F', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9055501460564753,2,1
2627,"({'num_commits_lower', 'exec_inorder_higher', 'non_exec_prop_lower', 'is_education_F'})","({'has_author_F', 'num_contrib_lower'})",0.905511811023622,4,2
85,({'jupyter_prop_high'}),"({'is_education_F', 'has_author_F'})",0.9054945054945055,1,2
1996,"({'num_commits_lower', 'exec_skips_lower', 'has_author_F', 'has_error_F'})",({'num_contrib_lower'}),0.905491698595147,4,1
701,"({'is_education_F', 'non_exec_prop_lower', 'has_author_F'})",({'num_contrib_lower'}),0.9054905490549056,3,1
593,"({'exec_skips_lower', 'has_author_F', 'jupyter_prop_high'})",({'num_contrib_lower'}),0.9054224464060531,3,1
1951,"({'num_commits_lower', 'has_error_F', 'num_contrib_lower'})","({'non_exec_prop_lower', 'has_author_F'})",0.9054224464060531,3,2
2445,"({'num_commits_lower', 'exec_inorder_higher', 'exec_skips_lower', 'is_education_F'})",({'num_contrib_lower'}),0.9053333333333332,4,1
418,"({'is_education_F', 'image_prop_low'})",({'exec_inorder_higher'}),0.9052890528905289,2,1
323,"({'is_education_F', 'non_exec_prop_lower'})",({'num_contrib_lower'}),0.9051878354203935,2,1
263,"({'jupyter_prop_high', 'num_contrib_lower'})",({'is_education_F'}),0.9051620648259304,2,1
238,({'exec_skips_lower'}),"({'non_exec_prop_lower', 'has_author_F'})",0.9050042408821035,1,2
547,"({'exec_inorder_higher', 'exec_skips_lower'})",({'non_exec_prop_lower'}),0.904893813481071,2,1
571,"({'has_author_F', 'jupyter_prop_high', 'num_contrib_lower'})",({'is_education_F'}),0.9048192771084338,3,1
2596,"({'is_education_F', 'exec_inorder_higher', 'non_exec_prop_lower', 'has_error_F'})",({'exec_skips_lower'}),0.9048192771084338,4,1
1103,"({'exec_inorder_higher', 'has_author_F', 'has_comments_T'})",({'non_exec_prop_lower'}),0.9047619047619048,3,1
378,"({'exec_inorder_higher', 'non_exec_prop_lower'})",({'num_contrib_lower'}),0.9047186932849366,2,1
883,"({'has_error_F', 'has_author_F', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9047151277013752,3,1
1241,"({'exec_inorder_higher', 'has_error_F'})","({'exec_skips_lower', 'has_author_F'})",0.9046242774566475,2,2
356,"({'has_error_F', 'has_comments_T'})",({'num_contrib_lower'}),0.9044502617801047,2,1
278,"({'exec_inorder_higher', 'jupyter_prop_high'})",({'is_education_F'}),0.9044117647058824,2,1
2907,"({'num_commits_lower', 'is_education_F', 'non_exec_prop_lower', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.9043824701195218,4,2
1185,"({'num_commits_lower', 'has_error_F'})","({'exec_inorder_higher', 'has_author_F'})",0.9043778801843319,2,2
821,"({'num_commits_lower', 'has_error_F'})","({'has_author_F', 'num_contrib_lower'})",0.9043778801843319,2,2
2925,"({'is_education_F', 'non_exec_prop_lower', 'has_author_F', 'has_error_F', 'exec_inorder_higher'})",({'exec_skips_lower'}),0.9043583535108959,5,1
1841,"({'is_education_F', 'exec_skips_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.9043570669500531,3,2
874,"({'exec_skips_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.9043151969981239,2,2
826,"({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",({'num_contrib_lower'}),0.9041970802919708,3,1
1597,"({'num_commits_lower', 'exec_inorder_higher', 'has_error_F'})",({'non_exec_prop_lower'}),0.9041614123581339,3,1
1431,"({'num_commits_lower', 'has_error_F', 'num_contrib_lower'})",({'exec_skips_lower'}),0.9041614123581339,3,1
35,({'exec_skips_lower'}),({'num_contrib_lower'}),0.904156064461408,1,1
2319,"({'num_commits_lower', 'exec_inorder_higher', 'exec_skips_lower'})","({'non_exec_prop_lower', 'has_author_F'})",0.9041420118343195,3,2
2291,"({'is_education_F', 'exec_inorder_higher', 'has_error_F'})","({'exec_skips_lower', 'has_author_F'})",0.9041394335511983,3,2
1553,"({'is_education_F', 'exec_inorder_higher', 'has_error_F'})",({'non_exec_prop_lower'}),0.9041394335511983,3,1
2192,"({'num_commits_lower', 'is_education_F', 'has_error_F'})","({'exec_inorder_higher', 'has_author_F'})",0.9040735873850196,3,2
606,"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high'})",({'is_education_F'}),0.9040590405904059,3,1
915,"({'is_education_F', 'image_prop_low', 'has_author_F'})",({'exec_inorder_higher'}),0.9039900249376558,3,1
42,({'image_prop_low'}),({'exec_inorder_higher'}),0.9039301310043669,1,1
1620,"({'exec_inorder_higher', 'non_exec_prop_lower', 'has_error_F'})",({'exec_skips_lower'}),0.9038461538461539,3,1
967,"({'is_education_F', 'has_comments_T'})","({'non_exec_prop_lower', 'has_author_F'})",0.9037758830694276,2,2
1366,"({'is_education_F', 'has_error_F', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9036544850498338,3,1
2175,"({'num_commits_lower', 'is_education_F', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.9035409035409036,3,2
554,"({'non_exec_prop_lower', 'has_error_F'})",({'exec_inorder_higher'}),0.9034749034749034,2,1
2381,"({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F', 'has_error_F'})",({'exec_skips_lower'}),0.9034334763948498,4,1
255,({'has_error_F'}),"({'exec_inorder_higher', 'has_author_F'})",0.9034240561896401,1,2
2703,"({'is_education_F', 'num_contrib_lower', 'has_author_F', 'has_error_F', 'exec_inorder_higher'})",({'non_exec_prop_lower'}),0.9033457249070632,5,1
776,"({'has_author_F', 'has_error_F', 'has_comments_T'})",({'num_contrib_lower'}),0.9033112582781456,3,1
615,"({'exec_skips_lower', 'jupyter_prop_high'})","({'is_education_F', 'has_author_F'})",0.9032663316582914,2,2
133,"({'exec_skips_lower', 'has_author_F'})",({'num_contrib_lower'}),0.9032534246575342,2,1
587,"({'exec_inorder_higher', 'jupyter_prop_high'})","({'has_author_F', 'num_contrib_lower'})",0.9031862745098039,2,2
353,"({'exec_skips_lower', 'has_comments_T'})",({'num_contrib_lower'}),0.9031847133757962,2,1
1994,"({'num_commits_lower', 'has_error_F', 'has_author_F', 'num_contrib_lower'})",({'exec_skips_lower'}),0.9031847133757962,4,1
1214,"({'non_exec_prop_lower', 'has_author_F', 'has_error_F'})",({'exec_inorder_higher'}),0.9031007751937985,3,1
2322,"({'num_commits_lower', 'non_exec_prop_lower', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.9030732860520095,3,2
1652,"({'exec_inorder_higher', 'non_exec_prop_lower', 'jupyter_prop_high'})","({'has_author_F', 'num_contrib_lower'})",0.9030544488711818,3,2
1966,"({'num_commits_lower', 'exec_inorder_higher', 'exec_skips_lower'})","({'has_author_F', 'num_contrib_lower'})",0.9029585798816568,3,2
2671,"({'is_education_F', 'non_exec_prop_lower', 'exec_skips_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.9029239766081872,4,2
1227,"({'exec_skips_lower', 'has_author_F', 'has_error_F'})",({'non_exec_prop_lower'}),0.9028741328047571,3,1
285,"({'jupyter_prop_high', 'has_error_F'})",({'is_education_F'}),0.9027962716378162,2,1
2023,"({'non_exec_prop_lower', 'exec_skips_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.9027921406411583,3,2
154,"({'image_prop_low', 'has_author_F'})",({'exec_inorder_higher'}),0.9027624309392267,2,1
1309,"({'num_commits_lower', 'is_education_F', 'has_error_F'})",({'num_contrib_lower'}),0.9027595269382391,3,1
1175,"({'num_commits_lower', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.9027027027027027,2,2
1858,"({'is_education_F', 'has_error_F', 'has_author_F', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9026845637583893,4,1
1602,"({'num_commits_lower', 'non_exec_prop_lower', 'has_error_F'})",({'exec_skips_lower'}),0.9026548672566371,3,1
1605,"({'num_commits_lower', 'exec_skips_lower', 'has_error_F'})",({'non_exec_prop_lower'}),0.9026548672566371,3,1
2340,"({'num_commits_lower', 'non_exec_prop_lower', 'has_error_F'})","({'exec_inorder_higher', 'has_author_F'})",0.9026548672566371,3,2
860,"({'has_error_F', 'num_contrib_lower'})","({'non_exec_prop_lower', 'has_author_F'})",0.9026290165530672,2,2
2463,"({'is_education_F', 'exec_inorder_higher', 'exec_skips_lower', 'num_contrib_lower'})",({'non_exec_prop_lower'}),0.9025522041763341,4,1
1817,"({'is_education_F', 'has_error_F', 'num_contrib_lower'})","({'non_exec_prop_lower', 'has_author_F'})",0.902547065337763,3,2
757,"({'num_contrib_lower', 'has_comments_T'})","({'non_exec_prop_lower', 'has_author_F'})",0.9023809523809523,2,2
2346,"({'num_commits_lower', 'non_exec_prop_lower', 'has_author_F', 'has_error_F'})",({'exec_skips_lower'}),0.9022842639593909,4,1
2041,"({'exec_inorder_higher', 'has_error_F', 'has_author_F', 'num_contrib_lower'})",({'non_exec_prop_lower'}),0.9022801302931597,4,1
1793,"({'is_education_F', 'exec_skips_lower', 'num_contrib_lower'})","({'non_exec_prop_lower', 'has_author_F'})",0.902231668437832,3,2
1554,"({'is_education_F', 'non_exec_prop_lower', 'has_error_F'})",({'exec_inorder_higher'}),0.9021739130434783,3,1
1192,"({'num_commits_lower', 'has_error_F'})","({'exec_skips_lower', 'has_author_F'})",0.9020737327188939,2,2
196,({'has_comments_T'}),"({'non_exec_prop_lower', 'has_author_F'})",0.9020674646354734,1,2
112,({'has_comments_T'}),"({'has_author_F', 'num_contrib_lower'})",0.9020674646354734,1,2
595,"({'exec_skips_lower', 'jupyter_prop_high'})","({'has_author_F', 'num_contrib_lower'})",0.9020100502512562,2,2
329,"({'is_education_F', 'exec_inorder_higher'})",({'num_contrib_lower'}),0.9019607843137255,2,1
1128,"({'exec_skips_lower', 'has_comments_T'})","({'exec_inorder_higher', 'has_author_F'})",0.9019108280254777,2,2
769,"({'exec_skips_lower', 'has_author_F', 'has_comments_T'})",({'num_contrib_lower'}),0.9018087855297158,3,1
2243,"({'is_education_F', 'non_exec_prop_lower', 'has_author_F', 'has_error_F'})",({'exec_inorder_higher'}),0.9017467248908297,4,1
553,"({'exec_inorder_higher', 'has_error_F'})",({'non_exec_prop_lower'}),0.9017341040462428,2,1
1737,"({'num_commits_lower', 'is_education_F', 'has_author_F', 'has_error_F'})",({'num_contrib_lower'}),0.9017264276228419,4,1
2827,"({'num_commits_lower', 'exec_inorder_higher', 'exec_skips_lower', 'num_contrib_lower'})","({'non_exec_prop_lower', 'has_author_F'})",0.9016817593790427,4,2
37,({'has_error_F'}),({'num_contrib_lower'}),0.9016681299385425,1,1
573,"({'jupyter_prop_high', 'num_contrib_lower'})","({'is_education_F', 'has_author_F'})",0.9015606242497,2,2
1441,"({'exec_inorder_higher', 'exec_skips_lower', 'num_contrib_lower'})",({'non_exec_prop_lower'}),0.9015384615384615,3,1
847,"({'exec_skips_lower', 'num_contrib_lower'})","({'non_exec_prop_lower', 'has_author_F'})",0.901500938086304,2,2
2222,"({'is_education_F', 'exec_inorder_higher', 'exec_skips_lower'})","({'non_exec_prop_lower', 'has_author_F'})",0.90134994807892,3,2
385,"({'non_exec_prop_lower', 'exec_skips_lower'})",({'num_contrib_lower'}),0.9012115563839701,2,1
1565,"({'is_education_F', 'exec_skips_lower', 'has_error_F'})",({'non_exec_prop_lower'}),0.9010011123470523,3,1
715,"({'is_education_F', 'exec_inorder_higher', 'has_author_F'})",({'num_contrib_lower'}),0.9009433962264152,3,1
1084,"({'is_education_F', 'has_error_F'})","({'exec_inorder_higher', 'has_author_F'})",0.9008919722497523,2,2
139,"({'has_author_F', 'has_error_F'})",({'num_contrib_lower'}),0.9008849557522124,2,1
608,"({'exec_inorder_higher', 'jupyter_prop_high'})","({'is_education_F', 'has_author_F'})",0.9007352941176471,2,2
1707,"({'num_commits_lower', 'exec_inorder_higher', 'is_education_F'})","({'has_author_F', 'num_contrib_lower'})",0.900726392251816,3,2
841,"({'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})",({'num_contrib_lower'}),0.900656044985942,3,1
2442,"({'num_commits_lower', 'exec_inorder_higher', 'num_contrib_lower', 'is_education_F'})",({'exec_skips_lower'}),0.9005305039787798,4,1
513,"({'has_error_F', 'has_comments_T'})",({'exec_inorder_higher'}),0.900523560209424,2,1
2831,"({'num_commits_lower', 'non_exec_prop_lower', 'exec_skips_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.900516795865633,4,2
1984,"({'num_commits_lower', 'exec_inorder_higher', 'has_error_F'})","({'has_author_F', 'num_contrib_lower'})",0.9003783102143758,3,2
2338,"({'num_commits_lower', 'exec_inorder_higher', 'has_error_F'})","({'non_exec_prop_lower', 'has_author_F'})",0.9003783102143758,3,2
1989,"({'num_commits_lower', 'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.9003783102143758,3,2
397,"({'exec_inorder_higher', 'exec_skips_lower'})",({'num_contrib_lower'}),0.9002770083102493,2,1
2578,"({'num_commits_lower', 'exec_inorder_higher', 'non_exec_prop_lower', 'is_education_F'})",({'exec_skips_lower'}),0.9002624671916011,4,1
2203,"({'num_commits_lower', 'is_education_F', 'has_error_F'})","({'exec_skips_lower', 'has_author_F'})",0.900131406044678,3,2
2929,"({'is_education_F', 'exec_skips_lower', 'has_author_F', 'has_error_F', 'exec_inorder_higher'})",({'non_exec_prop_lower'}),0.8999999999999999,5,1
2932,"({'is_education_F', 'exec_inorder_higher', 'non_exec_prop_lower', 'has_error_F'})","({'exec_skips_lower', 'has_author_F'})",0.8999999999999999,4,2
1412,"({'num_commits_lower', 'exec_inorder_higher', 'num_contrib_lower'})",({'exec_skips_lower'}),0.8998835855646101,3,1
500,"({'exec_inorder_higher', 'has_comments_T'})",({'non_exec_prop_lower'}),0.8998763906056861,2,1
705,"({'is_education_F', 'non_exec_prop_lower'})","({'has_author_F', 'num_contrib_lower'})",0.8998211091234347,2,2
2248,"({'is_education_F', 'exec_inorder_higher', 'has_error_F'})","({'non_exec_prop_lower', 'has_author_F'})",0.8997821350762526,3,2
1970,"({'num_commits_lower', 'exec_skips_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.8997641509433963,3,2
2743,"({'is_education_F', 'exec_skips_lower', 'num_contrib_lower', 'has_author_F', 'has_error_F'})",({'non_exec_prop_lower'}),0.8997461928934011,5,1
1218,"({'non_exec_prop_lower', 'has_error_F'})","({'exec_inorder_higher', 'has_author_F'})",0.8996138996138997,2,2
2890,"({'is_education_F', 'non_exec_prop_lower', 'num_commits_lower', 'has_author_F', 'exec_inorder_higher'})",({'exec_skips_lower'}),0.8996036988110964,5,1
2386,"({'exec_inorder_higher', 'non_exec_prop_lower', 'has_error_F'})","({'exec_skips_lower', 'has_author_F'})",0.8995726495726496,3,2
1203,"({'exec_inorder_higher', 'exec_skips_lower'})","({'non_exec_prop_lower', 'has_author_F'})",0.8993536472760849,2,2
1132,"({'has_author_F', 'has_error_F', 'has_comments_T'})",({'exec_inorder_higher'}),0.8993377483443709,3,1
829,"({'exec_inorder_higher', 'non_exec_prop_lower'})","({'has_author_F', 'num_contrib_lower'})",0.8992740471869328,2,2
868,"({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})",({'num_contrib_lower'}),0.8992537313432836,3,1
1111,"({'exec_skips_lower', 'has_author_F', 'has_comments_T'})",({'non_exec_prop_lower'}),0.8992248062015504,3,1
483,"({'is_education_F', 'exec_inorder_higher'})",({'exec_skips_lower'}),0.8991596638655464,2,1
109,({'is_education_F'}),"({'has_author_F', 'num_contrib_lower'})",0.8990901571546733,1,2
908,"({'is_education_F', 'image_prop_low', 'has_author_F'})",({'non_exec_prop_lower'}),0.899002493765586,3,1
2065,"({'has_error_F', 'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",({'non_exec_prop_lower'}),0.8990011098779135,4,1
2357,"({'num_commits_lower', 'exec_skips_lower', 'has_error_F'})","({'non_exec_prop_lower', 'has_author_F'})",0.8988621997471555,3,2
2351,"({'num_commits_lower', 'non_exec_prop_lower', 'has_error_F'})","({'exec_skips_lower', 'has_author_F'})",0.8988621997471555,3,2
560,"({'exec_skips_lower', 'has_error_F'})",({'non_exec_prop_lower'}),0.8988212180746561,2,1
336,"({'is_education_F', 'exec_skips_lower'})",({'num_contrib_lower'}),0.8987583572110793,2,1
74,({'exec_inorder_higher'}),({'exec_skips_lower'}),0.8987551867219918,1,1
1956,"({'num_commits_lower', 'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",({'exec_skips_lower'}),0.8987043580683158,4,1
391,"({'non_exec_prop_lower', 'has_error_F'})",({'num_contrib_lower'}),0.8986486486486487,2,1
944,"({'exec_inorder_higher', 'image_prop_low'})","({'exec_skips_lower', 'has_author_F'})",0.898550724637681,2,2
1585,"({'num_commits_lower', 'exec_inorder_higher', 'non_exec_prop_lower'})",({'exec_skips_lower'}),0.8983644859813084,3,1
958,"({'image_prop_low', 'has_error_F'})","({'exec_skips_lower', 'has_author_F'})",0.8983050847457628,2,2
296,"({'exec_inorder_higher', 'jupyter_prop_high'})",({'exec_skips_lower'}),0.8982843137254902,2,1
2486,"({'is_education_F', 'exec_inorder_higher', 'has_error_F', 'num_contrib_lower'})",({'non_exec_prop_lower'}),0.8982843137254902,4,1
855,"({'non_exec_prop_lower', 'has_author_F', 'has_error_F'})",({'num_contrib_lower'}),0.8982558139534883,3,1
1314,"({'is_education_F', 'exec_inorder_higher', 'non_exec_prop_lower'})",({'num_contrib_lower'}),0.8981670061099797,3,1
1064,"({'is_education_F', 'exec_inorder_higher', 'has_author_F'})",({'exec_skips_lower'}),0.89811320754717,3,1
1118,"({'has_author_F', 'has_error_F', 'has_comments_T'})",({'non_exec_prop_lower'}),0.8980132450331125,3,1
128,({'exec_inorder_higher'}),"({'has_author_F', 'num_contrib_lower'})",0.8979253112033195,1,2
641,"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high'})",({'exec_skips_lower'}),0.897908979089791,3,1
1216,"({'exec_inorder_higher', 'has_error_F'})","({'non_exec_prop_lower', 'has_author_F'})",0.8978805394990367,2,2
2090,"({'exec_inorder_higher', 'has_error_F', 'num_contrib_lower'})","({'exec_skips_lower', 'has_author_F'})",0.8978494623655914,3,2
1455,"({'exec_inorder_higher', 'has_error_F', 'num_contrib_lower'})",({'non_exec_prop_lower'}),0.8978494623655914,3,1
2251,"({'is_education_F', 'non_exec_prop_lower', 'has_error_F'})","({'exec_inorder_higher', 'has_author_F'})",0.8978260869565217,3,2
245,"({'exec_inorder_higher', 'has_author_F'})",({'exec_skips_lower'}),0.897822445561139,2,1
2310,"({'num_commits_lower', 'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",({'exec_skips_lower'}),0.8977673325499412,4,1
730,"({'is_education_F', 'exec_skips_lower', 'has_author_F'})",({'num_contrib_lower'}),0.8976833976833978,3,1
1751,"({'is_education_F', 'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",({'num_contrib_lower'}),0.8975409836065574,4,1
2781,"({'is_education_F', 'exec_inorder_higher', 'has_error_F', 'num_contrib_lower'})","({'exec_skips_lower', 'has_author_F'})",0.8970588235294119,4,2
2558,"({'exec_inorder_higher', 'non_exec_prop_lower', 'has_error_F', 'num_contrib_lower'})",({'exec_skips_lower'}),0.897005988023952,4,1
1440,"({'exec_inorder_higher', 'non_exec_prop_lower', 'exec_skips_lower'})",({'num_contrib_lower'}),0.8969387755102041,3,1
1456,"({'has_error_F', 'non_exec_prop_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.8968850698174006,3,1
887,"({'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.8967867575462513,2,2
21,({'jupyter_prop_high'}),({'exec_inorder_higher'}),0.8967032967032966,1,1
2384,"({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F', 'has_error_F'})",({'non_exec_prop_lower'}),0.8966986155484558,4,1
2275,"({'is_education_F', 'exec_skips_lower', 'has_error_F'})","({'non_exec_prop_lower', 'has_author_F'})",0.896551724137931,3,2
2850,"({'non_exec_prop_lower', 'num_contrib_lower', 'has_author_F', 'has_error_F', 'exec_inorder_higher'})",({'exec_skips_lower'}),0.8965102286401925,5,1
687,"({'is_education_F', 'has_comments_T'})","({'has_author_F', 'num_contrib_lower'})",0.8964677222898904,2,2
2042,"({'has_error_F', 'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.8964401294498383,4,1
93,"({'has_author_F', 'jupyter_prop_high'})",({'exec_inorder_higher'}),0.8963616317530319,2,1
2003,"({'num_commits_lower', 'exec_skips_lower', 'has_error_F'})","({'has_author_F', 'num_contrib_lower'})",0.8963337547408344,3,2
2011,"({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})",({'num_contrib_lower'}),0.8963039014373717,4,1
309,"({'image_prop_low', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.8962148962148961,2,1
763,"({'exec_inorder_higher', 'has_comments_T'})","({'has_author_F', 'num_contrib_lower'})",0.896168108776267,2,2
403,"({'exec_inorder_higher', 'has_error_F'})",({'num_contrib_lower'}),0.8959537572254336,2,1
438,"({'non_exec_prop_lower', 'has_comments_T'})",({'is_education_F'}),0.8959330143540669,2,1
1172,"({'num_commits_lower', 'exec_inorder_higher'})","({'exec_skips_lower', 'has_author_F'})",0.8959227467811158,2,2
2169,"({'num_commits_lower', 'exec_inorder_higher', 'is_education_F'})","({'exec_skips_lower', 'has_author_F'})",0.8958837772397096,3,2
845,"({'non_exec_prop_lower', 'exec_skips_lower'})","({'has_author_F', 'num_contrib_lower'})",0.8956197576887233,2,2
2667,"({'is_education_F', 'exec_inorder_higher', 'exec_skips_lower', 'num_contrib_lower'})","({'non_exec_prop_lower', 'has_author_F'})",0.8955916473317865,4,2
2020,"({'exec_inorder_higher', 'exec_skips_lower', 'num_contrib_lower'})","({'non_exec_prop_lower', 'has_author_F'})",0.8953846153846154,3,2
1352,"({'is_education_F', 'exec_inorder_higher', 'exec_skips_lower'})",({'num_contrib_lower'}),0.8951194184839045,3,1
48,({'non_exec_prop_lower'}),({'is_education_F'}),0.8951160928742995,1,1
2599,"({'is_education_F', 'exec_inorder_higher', 'exec_skips_lower', 'has_error_F'})",({'non_exec_prop_lower'}),0.8951132300357568,4,1
962,"({'non_exec_prop_lower', 'has_author_F', 'has_comments_T'})",({'is_education_F'}),0.8950542822677925,3,1
882,"({'exec_inorder_higher', 'has_author_F', 'has_error_F'})",({'num_contrib_lower'}),0.8950437317784257,3,1
1728,"({'num_commits_lower', 'is_education_F', 'exec_skips_lower'})","({'has_author_F', 'num_contrib_lower'})",0.8949938949938949,3,2
2487,"({'is_education_F', 'has_error_F', 'non_exec_prop_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.8949938949938949,4,1
342,"({'is_education_F', 'has_error_F'})",({'num_contrib_lower'}),0.8949454905847373,2,1
1232,"({'exec_skips_lower', 'has_error_F'})","({'non_exec_prop_lower', 'has_author_F'})",0.8948919449901768,2,2
136,({'exec_skips_lower'}),"({'has_author_F', 'num_contrib_lower'})",0.8948261238337575,1,2
670,"({'image_prop_low', 'has_author_F', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.8948019801980197,3,1
858,"({'non_exec_prop_lower', 'has_error_F'})","({'has_author_F', 'num_contrib_lower'})",0.8947876447876447,2,2
643,"({'exec_inorder_higher', 'jupyter_prop_high'})","({'exec_skips_lower', 'has_author_F'})",0.894607843137255,2,2
2506,"({'is_education_F', 'has_error_F', 'exec_skips_lower', 'num_contrib_lower'})",({'non_exec_prop_lower'}),0.8946047678795482,4,1
170,"({'non_exec_prop_lower', 'has_author_F'})",({'is_education_F'}),0.894524959742351,2,1
1467,"({'has_error_F', 'exec_skips_lower', 'num_contrib_lower'})",({'non_exec_prop_lower'}),0.8945054945054944,3,1
2704,"({'is_education_F', 'non_exec_prop_lower', 'num_contrib_lower', 'has_author_F', 'has_error_F'})",({'exec_inorder_higher'}),0.8944785276073621,5,1
63,({'num_commits_lower'}),({'exec_inorder_higher'}),0.8944337811900192,1,1
1329,"({'is_education_F', 'non_exec_prop_lower', 'exec_skips_lower'})",({'num_contrib_lower'}),0.8943514644351465,3,1
504,"({'exec_skips_lower', 'has_comments_T'})",({'non_exec_prop_lower'}),0.8942675159235668,2,1
415,"({'is_education_F', 'image_prop_low'})",({'non_exec_prop_lower'}),0.8942189421894219,2,1
43,({'image_prop_low'}),({'exec_skips_lower'}),0.8941048034934499,1,1
24,({'image_prop_low'}),({'num_contrib_lower'}),0.8941048034934499,1,1
2001,"({'num_commits_lower', 'has_error_F', 'num_contrib_lower'})","({'exec_skips_lower', 'has_author_F'})",0.8940731399747794,3,2
743,"({'is_education_F', 'has_author_F', 'has_error_F'})",({'num_contrib_lower'}),0.8939999999999999,3,1
151,"({'image_prop_low', 'has_author_F'})",({'non_exec_prop_lower'}),0.8939226519337018,2,1
410,"({'exec_skips_lower', 'has_error_F'})",({'num_contrib_lower'}),0.8939096267190569,2,1
1829,"({'is_education_F', 'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})",({'num_contrib_lower'}),0.8939075630252101,4,1
141,({'has_error_F'}),"({'has_author_F', 'num_contrib_lower'})",0.8937664618086041,1,2
78,({'has_error_F'}),({'exec_skips_lower'}),0.8937664618086041,1,1
2897,"({'num_commits_lower', 'exec_inorder_higher', 'non_exec_prop_lower', 'is_education_F'})","({'exec_skips_lower', 'has_author_F'})",0.8937007874015747,4,2
1867,"({'is_education_F', 'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_author_F'})",0.8936877076411961,3,2
1781,"({'is_education_F', 'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})",({'num_contrib_lower'}),0.8936842105263156,4,1
2047,"({'exec_inorder_higher', 'has_error_F', 'num_contrib_lower'})","({'non_exec_prop_lower', 'has_author_F'})",0.8935483870967742,3,2
214,"({'num_commits_lower', 'has_author_F'})",({'exec_inorder_higher'}),0.8934108527131783,2,1
94,({'jupyter_prop_high'}),"({'exec_inorder_higher', 'has_author_F'})",0.8934065934065933,1,2
