nb_id,repo_id,longer_beginning,longer_ending,has_author,has_equation,jupyter_prop,output_cell_prop,markdown_prop,num_contrib,image_prop,e_keywords,p_keywords,s_keywords,is_education,language
551333,52626322,False,False,False,False,1.0,0.3333333333333333,0.37209302325581395,0,0.3333333333333333,0,1,0,False,python
489069,22551349,True,False,False,False,,0.48717948717948717,0.4868421052631579,2,0.0,0,0,0,True,python
833014,76158952,,,False,,1.0,0.42857142857142855,0.0,0,0.3333333333333333,0,0,0,False,python
903546,38447805,False,False,False,False,,0.45454545454545453,0.35294117647058826,1,1.0,0,0,0,False,python
366390,40293216,False,False,False,False,0.5075884816777709,0.9272727272727272,0.140625,3,0.0,11,0,2,True,python
691932,47778684,True,False,True,True,0.9993506351980082,0.6739130434782609,0.25806451612903225,1,0.5806451612903226,4,0,0,True,python
291791,51168679,,,False,,1.0,0.1111111111111111,0.0,1,0.0,0,0,0,False,python
200056,41806912,False,False,False,False,0.9909289267388881,0.8888888888888888,0.48,2,0.375,1,1,4,True,python
247551,59383520,False,False,False,False,,1.0,0.1111111111111111,1,0.0,0,0,0,False,python
833992,38320700,False,False,False,False,0.9982684262385113,1.0,0.25,0,0.8333333333333334,0,0,0,False,python
717124,47644193,True,False,False,False,0.9999952924485431,0.2,0.375,1,0.0,0,0,1,False,python
1221356,42681100,,,False,,,0.1111111111111111,0.0,1,1.0,0,0,0,False,python
650895,41806912,True,False,False,False,0.9909289267388881,0.5172413793103449,0.5671641791044776,2,0.2,3,2,4,True,python
152741,72206146,True,False,False,False,0.40192783597601045,0.88,0.5192307692307693,1,0.18181818181818182,9,1,4,True,python
951403,42681100,False,False,False,False,,0.8333333333333334,0.07692307692307693,1,0.7,0,0,0,False,python
286695,71810729,True,True,False,True,0.632177061915863,0.7741935483870968,0.6219512195121951,1,0.2916666666666667,4,1,1,True,python
1091842,84522996,False,False,False,False,0.9920475353631086,0.6666666666666666,0.1,0,0.0,1,0,0,False,python
1243820,41806912,True,True,False,False,0.9909289267388881,0.7472527472527473,0.34355828220858897,2,0.014705882352941176,9,4,3,True,python
1256829,73537105,True,False,False,False,0.07188327139604699,0.6875,0.5151515151515151,1,0.0,2,0,4,True,python
84415,91588629,,,False,,0.9817958717138439,0.6666666666666666,0.0,1,0.0,0,0,0,False,python
1134895,38447805,False,False,False,False,,0.6666666666666666,0.4,1,1.0,0,0,0,True,python
407871,44220745,False,False,False,False,,0.0,0.5,1,,0,0,0,True,python
903498,79443874,False,False,,False,1.0,0.5,0.375,1,0.0,0,0,0,False,python
610440,22997582,False,False,False,True,,0.7647058823529411,0.43333333333333335,1,0.38461538461538464,1,0,0,False,python
636718,86609558,True,False,False,False,0.2035262279487854,0.2,0.2857142857142857,1,0.0,1,0,0,False,python
654583,38097877,False,False,False,False,,0.6206896551724138,0.1891891891891892,1,0.8888888888888888,0,0,0,False,python
116939,80116644,False,True,False,False,,0.5555555555555556,0.4,1,0.2,0,0,2,False,
472574,47866175,True,False,False,False,0.9033832263862172,0.2222222222222222,0.47058823529411764,7,0.0,5,1,1,False,python
1133917,26829069,True,False,False,True,,0.45454545454545453,0.2711864406779661,1,0.2,12,0,0,False,python
842278,82157744,False,True,False,False,0.9994503682532703,0.25,0.5555555555555556,1,0.0,1,0,0,False,python
748482,82362626,False,False,False,False,0.9956458989878139,0.6206896551724138,0.04395604395604396,0,0.4444444444444444,0,0,0,False,python
876884,73209564,False,False,False,False,1.0,0.6875,0.058823529411764705,1,0.6363636363636364,0,0,0,True,python
98606,42624216,True,True,False,True,,0.0,0.5217391304347826,1,,9,0,1,True,python
595313,49535309,True,False,False,True,0.9989744257156821,0.2857142857142857,0.6410256410256411,1,0.0,12,1,4,True,python
774901,74897953,False,False,False,False,0.9999679560239569,0.0,0.23076923076923078,1,,0,0,0,False,python
558456,69252304,,,False,,0.9254409949708522,0.868421052631579,0.0,1,0.0,0,0,0,False,python
224812,57162320,False,False,False,False,0.9684448633364751,0.6818181818181818,0.18518518518518517,0,0.5333333333333333,0,0,0,False,python
1052094,67824983,False,False,False,False,0.013876360097933846,0.5714285714285714,0.17647058823529413,23,0.0,0,0,1,False,python
239538,95175467,,,False,,1.0,0.3333333333333333,0.0,1,0.5,0,0,0,False,python
221780,70038818,True,False,False,True,0.5703683379108072,0.5,0.6,5,0.6666666666666666,5,0,0,True,python
930627,61178891,False,False,False,False,0.9941712698119192,0.0,0.4,1,,0,0,0,False,python
658271,41753170,,,False,,,0.0,0.0,1,,0,0,0,False,
819497,30062330,False,False,False,False,0.9998109291718102,0.3333333333333333,0.2222222222222222,1,1.0,0,0,0,False,python
645563,36578950,False,False,,False,,0.2,0.4444444444444444,1,0.0,1,0,0,False,python
895217,39704412,,,False,,,0.6,0.0,1,0.3333333333333333,0,0,0,False,python
247663,91499355,True,True,False,False,0.9957403466578949,0.0,0.4883720930232558,1,,8,0,1,True,python
658756,93427200,False,False,False,True,0.5380587289732265,0.5,0.46153846153846156,1,0.7142857142857143,3,0,2,True,python
231383,76602490,,,False,,0.9997307424486274,0.2857142857142857,0.0,1,0.0,0,0,0,False,python
598966,25423693,,,False,,,0.574468085106383,0.0,1,0.25925925925925924,0,0,0,False,python
205798,67824983,True,True,False,True,0.013876360097933846,0.9591836734693877,0.4787234042553192,23,0.0,2,0,7,False,python
746094,59786452,False,True,False,False,1.0,0.4,0.375,1,0.0,0,0,2,True,python
1163983,49301083,False,False,False,False,0.17147311615221353,0.5,0.2,2,1.0,0,0,0,False,python
331107,91499355,True,False,False,True,0.9957403466578949,0.8571428571428571,0.5116279069767442,1,0.3888888888888889,10,1,1,True,python
1201340,64606807,False,True,False,False,0.9953535615002742,0.4,0.375,1,0.0,0,1,0,False,python
22317,60484758,False,True,False,False,0.9993305931519537,0.5666666666666667,0.4915254237288136,1,0.5882352941176471,1,0,1,False,python
1250642,75626605,False,False,False,False,0.9054510068055251,0.6486486486486487,0.3508771929824561,1,0.5833333333333334,0,0,1,False,python
543474,78586348,,,False,,1.0,0.03571428571428571,0.0,0,0.0,0,0,0,False,python
658949,83247711,False,True,False,False,1.0,0.7727272727272727,0.2903225806451613,1,0.058823529411764705,0,0,0,False,python
171711,90909152,True,True,False,False,0.9866676139786176,0.7088607594936709,0.14130434782608695,1,0.23214285714285715,1,0,0,False,python
677933,55952847,False,False,False,False,0.048609660864423095,0.5,0.2727272727272727,2,0.75,0,0,1,False,python
951978,52626322,True,False,False,False,1.0,0.3333333333333333,0.25,0,0.0,0,0,0,False,python
1096549,8485124,True,False,True,False,0.282740759934599,0.3684210526315789,0.17391304347826086,8,0.0,1,0,0,False,python
825614,87564612,False,False,False,False,0.14613041223749026,0.0,0.2222222222222222,1,,0,0,0,False,python
753235,92846628,True,True,False,False,0.3919565041241364,0.6666666666666666,0.5227272727272727,1,0.0,12,1,1,True,python
1032257,66453801,False,False,False,False,1.0,0.2,0.047619047619047616,1,0.0,0,0,0,False,python
840879,9141275,True,True,True,True,,0.0,0.5944055944055944,2,,24,0,4,True,python
1068477,42142178,False,True,False,False,0.3657701009215924,0.7,0.5,2,0.0,0,0,0,False,python
1037908,45655960,False,False,False,False,0.029943930572580803,0.625,0.5,2,0.8,0,0,0,False,python
988807,48731603,True,False,False,False,0.15629736136478453,0.0,0.4105263157894737,1,,10,1,3,True,
1044427,41753170,,,False,,,0.5,0.0,1,0.0,0,0,0,False,
421559,88834969,True,True,False,True,0.6100505334081976,0.0,0.8,1,,1,0,0,False,python
452431,26829069,True,False,False,True,,0.5833333333333334,0.1111111111111111,1,0.8571428571428571,5,0,0,False,python
768317,75567150,False,False,False,False,1.0,0.5714285714285714,0.5,1,0.0,2,0,0,True,python
471941,27120641,True,True,False,False,0.3172227956248948,0.0,0.6046511627906976,1,,9,0,1,True,python
408357,91462487,True,True,False,True,0.3493363393856414,0.75,0.7692307692307693,1,0.2222222222222222,0,0,2,False,python
113623,96592997,False,False,False,False,1.0,0.75,0.3333333333333333,1,1.0,0,0,0,False,python
663683,95175467,,,False,,1.0,0.625,0.0,1,0.2,0,0,0,False,python
1255829,37127904,,,False,,,0.2,0.0,5,1.0,0,0,0,False,python
451959,34647497,False,False,False,False,0.9635840609523764,0.3157894736842105,0.11627906976744186,1,0.0,1,0,0,False,
223938,15124520,,,False,,0.7264273142045768,0.75,0.0,1,0.0,0,0,0,False,python
1199603,94304084,False,False,False,False,0.5339879274055835,0.6923076923076923,0.13333333333333333,1,0.0,0,0,0,False,python
177505,66478811,,,False,,0.02091033454450188,0.16666666666666666,0.0,1,0.0,0,0,0,False,python
926037,76353779,False,False,False,False,0.9996069757238959,0.7142857142857143,0.5625,1,0.8,0,0,0,False,python
1110584,73862485,,,False,,1.0,0.3333333333333333,0.0,1,0.0,1,0,0,False,python
206260,15124520,,,False,,0.7264273142045768,0.7777777777777778,0.0,1,0.5714285714285714,0,0,0,False,python
579865,39974245,False,False,False,False,0.9085572112577446,0.4583333333333333,0.3142857142857143,1,0.09090909090909091,0,0,0,True,python
317848,59383520,True,False,,False,,1.0,0.45454545454545453,1,0.0,0,0,0,False,
923899,45106953,False,False,False,False,0.9613244132648796,0.625,0.38461538461538464,1,0.0,0,0,0,False,python
254652,38447805,,,False,,,0.6666666666666666,0.0,1,1.0,0,0,0,False,python
1047986,62159180,False,False,False,False,0.9290414362906192,0.7272727272727273,0.21428571428571427,1,0.375,0,0,0,False,python
383465,93096500,False,True,False,False,0.997347884101542,0.71875,0.37254901960784315,1,0.0,8,2,3,True,python
828040,70752864,,,False,,0.8972657679171415,0.64,0.0,1,0.0625,0,0,0,False,python
1212348,15124520,False,False,False,True,0.7264273142045768,1.0,0.48,1,0.5714285714285714,4,0,0,True,python
443349,59071478,False,False,False,False,0.946073998191262,0.6666666666666666,0.1,1,0.6666666666666666,0,0,0,False,python
204532,45106953,False,False,False,False,0.9613244132648796,0.875,0.2727272727272727,1,0.7142857142857143,0,0,0,False,python
633967,43486388,False,False,False,False,1.0,0.0,0.23076923076923078,1,,0,0,0,False,python
736346,14479635,False,False,False,False,0.5542199667921704,0.0,0.2,1,,0,0,0,True,python
882951,39974245,False,False,False,False,0.9085572112577446,0.4117647058823529,0.10526315789473684,1,0.14285714285714285,0,0,0,False,python
420646,89198996,True,False,False,False,0.9933182021154793,0.6625,0.21359223300970873,1,0.4528301886792453,0,0,0,True,python
1007363,68767533,False,False,True,False,1.0,0.45454545454545453,0.30303030303030304,2,0.8,0,0,0,False,python
13770,50112589,True,False,False,False,0.999998935341138,0.2,0.4444444444444444,1,0.0,0,0,0,False,python
828142,70752864,True,False,False,False,0.8972657679171415,0.75,0.25,1,0.1111111111111111,0,0,0,False,python
796326,52626322,True,False,False,False,1.0,0.4166666666666667,0.45454545454545453,0,0.6,0,1,1,False,python
1131499,75567150,True,True,False,False,1.0,1.0,0.6,1,0.0,0,0,0,False,python
958849,76186730,,,False,,0.9990053147473839,0.25,0.0,1,0.0,0,0,0,False,python
348709,52626322,True,False,False,False,1.0,0.6666666666666666,0.4375,0,0.6666666666666666,0,0,0,False,python
1217703,36559244,True,False,False,False,,0.7,0.5454545454545454,1,0.0,0,0,1,False,python
3165,39704412,False,False,False,False,,0.5,0.5294117647058824,1,1.0,0,0,0,False,python
427109,45655960,False,False,False,False,0.029943930572580803,0.5,0.42857142857142855,2,0.16666666666666666,1,1,0,False,python
441088,73209564,False,False,True,False,1.0,0.5833333333333334,0.2857142857142857,1,0.4857142857142857,0,0,2,True,python
994108,39974245,True,True,True,True,0.9085572112577446,0.875,0.6,1,0.0,0,0,1,False,matlab
1043316,69252304,,,False,,0.9254409949708522,0.7948717948717948,0.0,1,0.3870967741935484,0,0,0,False,python
1233616,70108149,True,True,False,False,0.24098584078432767,0.9090909090909091,0.6857142857142857,1,0.2,8,1,2,True,python
942443,76602490,False,False,False,False,0.9997307424486274,0.8181818181818182,0.08333333333333333,1,0.3333333333333333,0,0,0,False,python
1078706,44319376,True,False,,False,,0.4,0.4444444444444444,1,0.0,0,0,1,False,python
674405,52626322,True,False,False,False,1.0,0.8,0.375,0,0.625,0,0,0,False,python
870701,39764686,True,True,False,True,,0.0,0.34328358208955223,1,,20,0,2,True,
289702,93292118,True,False,False,False,1.0,0.4,0.4444444444444444,2,0.0,1,0,0,False,python
1241661,78586348,,,False,,1.0,0.2222222222222222,0.0,0,0.0,0,0,0,False,python
376521,39704412,,,False,,,0.5,0.0,1,0.0,0,0,0,False,python
348794,74792506,False,False,True,False,0.9629810883046614,0.5714285714285714,0.2222222222222222,1,0.5,0,0,0,False,python
972809,37873718,False,False,False,False,,0.7142857142857143,0.4166666666666667,1,0.8,0,0,0,True,R
209404,83247711,True,False,False,False,1.0,0.625,0.42857142857142855,1,0.2,0,0,0,True,python
707322,76602490,False,False,False,False,0.9997307424486274,0.48,0.07407407407407407,1,0.5,0,0,0,False,python
68303,63193884,True,False,False,False,0.9926738337566118,0.6666666666666666,0.5,1,1.0,0,0,0,False,python
173118,89198996,True,True,False,False,0.9933182021154793,0.8846153846153846,0.21212121212121213,1,0.4782608695652174,0,0,0,False,python
533287,76602490,,,False,,0.9997307424486274,0.6428571428571429,0.0,1,0.0,0,0,0,False,python
4135,17724475,True,False,False,False,,0.0,0.1,3,,2,0,0,True,python
117189,61073464,False,False,,False,1.0,0.4166666666666667,0.2,1,0.0,0,0,0,False,python
250592,26829069,False,False,False,True,,0.3225806451612903,0.30952380952380953,1,0.25,29,0,0,True,python
228360,41321000,True,True,False,True,,0.0,0.6666666666666666,1,,0,0,0,False,python
1248594,70903096,,,False,,1.0,0.3333333333333333,0.0,1,0.0,0,0,0,False,python
1181425,36200517,False,False,True,False,0.020135250178081786,0.7272727272727273,0.45,16,0.375,0,0,1,False,python
173544,92892923,True,False,False,False,0.031312121654555866,0.25,0.4666666666666667,1,0.0,2,0,1,False,python
107923,70043832,,,False,,0.9977767537007273,0.5714285714285714,0.0,1,1.0,0,0,0,False,python
671800,80908798,False,False,False,False,1.0,0.5652173913043478,0.30303030303030304,1,0.0,2,0,0,False,python
242984,67945149,True,False,False,True,0.8676785064856346,0.875,0.5151515151515151,2,0.0,6,0,3,True,python
922811,73937835,True,False,False,False,0.9841687974360815,0.59375,0.42857142857142855,0,0.2631578947368421,5,1,1,True,python
518413,48222362,,,False,,1.0,0.875,0.0,1,0.7142857142857143,0,0,0,False,python
1187948,36578950,,,,,,0.0,0.0,1,,0,0,0,False,python
1009479,83947009,True,True,False,False,1.0,0.8771929824561403,0.5210084033613446,1,0.56,1,0,0,True,python
1084279,95256237,False,False,False,False,0.9994273093872739,0.3584905660377358,0.18461538461538463,1,0.3157894736842105,0,0,0,True,python
396202,15124520,True,False,False,True,0.7264273142045768,0.8571428571428571,0.5769230769230769,1,1.0,2,0,6,False,python
27019,50112589,True,False,False,True,0.999998935341138,0.6153846153846154,0.35,1,0.0,0,0,0,False,python
537053,65155122,False,False,False,False,0.6730865063398609,0.5,0.058823529411764705,1,0.0,1,0,1,False,python
454496,73319114,,,False,,1.0,0.75,0.0,2,1.0,0,0,0,False,python
304491,25373077,,,False,False,,0.7142857142857143,0.07142857142857142,1,0.2,0,0,0,False,python
1242289,76017756,True,False,False,False,1.0,0.0,0.4,1,,0,0,0,False,python
1079605,52416266,True,False,False,False,1.0,0.8333333333333334,0.14285714285714285,1,0.6,0,0,0,False,python
232417,8764566,False,True,False,False,,0.8461538461538461,0.43478260869565216,5,0.45454545454545453,0,0,1,False,python
657743,83947009,False,False,False,False,1.0,0.5555555555555556,0.35714285714285715,1,1.0,0,0,0,False,python
629630,59786452,True,True,False,True,1.0,0.0,0.4,1,,0,0,0,True,python
969069,90758200,True,True,False,True,0.7060884271563179,1.0,0.6666666666666666,1,0.0,0,0,0,True,python
1033448,81791748,,,False,,0.99792539519152,0.25,0.0,4,0.0,0,0,0,False,python
80878,90518216,True,False,False,False,0.9708511003725512,0.625,0.38028169014084506,1,0.0,6,0,2,True,python
459852,69252304,,,False,,0.9254409949708522,0.868421052631579,0.0,1,0.0,0,0,0,False,python
663047,55052223,False,False,False,False,0.2760793943114385,0.0,0.5714285714285714,3,,0,0,0,False,python
784212,96592997,False,False,False,False,1.0,0.5,0.5,1,1.0,0,0,0,False,python
553823,76178115,,,False,,1.0,0.23076923076923078,0.0,0,0.6666666666666666,0,0,0,False,python
566244,63446742,False,False,False,False,0.9940248867013061,0.6666666666666666,0.4,1,0.0,0,0,0,False,python
848686,88417162,,,False,,1.0,0.3,0.0,1,0.0,0,0,0,False,python
1070667,53615448,True,False,False,False,0.4786243285337402,0.7,0.5,1,0.42857142857142855,1,0,2,True,python
950316,81791748,,,False,,0.99792539519152,0.3333333333333333,0.0,4,0.0,0,0,0,False,python
865443,52626322,True,False,False,False,1.0,0.8571428571428571,0.36363636363636365,0,0.5,0,2,0,False,python
230896,75567150,True,False,False,False,1.0,0.0,0.4666666666666667,1,,5,0,1,False,python
916682,75567150,False,False,False,False,1.0,0.5555555555555556,0.47058823529411764,1,0.0,0,0,0,False,python
74546,88417162,,,False,,1.0,0.0,0.0,1,,0,0,0,False,python
213200,81219823,,,False,,0.7330942837736988,0.25,0.0,1,1.0,0,0,0,False,python
1101596,83247711,True,True,False,False,1.0,0.5384615384615384,0.4090909090909091,1,0.0,0,0,0,False,python
56313,54854743,True,False,False,False,0.7261898219388877,0.05263157894736842,0.13636363636363635,1,0.0,0,0,0,False,python
517068,57078709,,,False,,1.0,0.5909090909090909,0.0,4,0.6538461538461539,0,0,0,False,python
1171204,70344616,True,False,False,False,0.7941249838716614,0.0,0.85,1,,7,0,0,False,python
211266,76602490,,,False,,0.9997307424486274,0.0,0.0,1,,0,0,0,False,python
347884,59167695,,,False,,0.9881545161822293,0.6,0.0,1,0.0,0,0,0,False,python
971109,25423693,,,False,,,0.8,0.0,1,0.5,0,0,0,False,python
1091261,47778684,True,False,True,True,0.9993506351980082,0.6756756756756757,0.3148148148148148,1,0.52,1,0,0,True,python
144474,22743322,,,False,,,0.375,0.0,1,0.0,0,0,0,False,python
402843,81606063,False,False,False,True,0.16889787975623632,0.4,0.4444444444444444,1,0.6666666666666666,3,0,2,True,python
980209,20816340,False,False,True,False,0.4750118093273788,0.0,0.5,1,,0,0,0,True,python
813946,24280459,,,False,,,1.0,0.0,2,0.0,0,0,0,False,python
690905,96020895,True,True,False,False,1.0,0.2727272727272727,0.65625,1,0.3333333333333333,3,2,9,True,python
1227159,41806912,False,True,False,False,0.9909289267388881,0.8260869565217391,0.391304347826087,2,0.2631578947368421,0,1,2,True,python
887273,76602490,,,False,,0.9997307424486274,0.29411764705882354,0.0,1,0.0,0,0,0,False,python
1028794,93965316,,,False,,0.8955149608321562,0.2,0.0,1,0.0,0,0,0,True,http
1054931,43584002,,,False,,0.7386462332668154,0.6666666666666666,0.0,1,0.0,0,0,0,False,python
667632,82078000,False,False,False,True,1.0,0.5,0.46153846153846156,1,0.7142857142857143,3,0,2,True,python
719119,15124520,,,False,,0.7264273142045768,1.0,0.0,1,0.4,0,0,0,False,python
1161955,63036531,True,False,False,False,0.9347758040535253,0.0,0.30434782608695654,6,,4,0,3,True,python
974470,52626322,False,False,False,False,1.0,0.4375,0.36,0,0.2857142857142857,0,0,0,False,python
1039012,70752864,,,False,,0.8972657679171415,0.75,0.0,1,0.16666666666666666,0,0,0,False,python
299959,38832773,,,False,,0.9711258645262107,0.5,0.0,1,0.0,0,0,0,False,python
1078898,47644193,False,False,False,False,0.9999952924485431,0.5,0.42857142857142855,1,0.0,0,0,0,False,python
691763,86170615,True,True,True,False,0.5032978703223232,0.8372093023255814,0.47560975609756095,1,0.08333333333333333,1,2,3,True,python
1212176,77207301,,,False,,1.0,0.5,0.0,1,0.0,0,0,0,False,python
276683,51168679,,,False,,1.0,0.5,0.0,1,1.0,0,0,0,False,python
1213787,80882387,False,False,True,False,1.0,0.0,0.5,1,,1,0,0,True,python
521584,58429491,True,False,False,False,0.3122450516734917,0.08333333333333333,0.7446808510638298,1,0.0,15,1,5,True,python
489047,65693134,True,True,False,False,0.48113872040696537,0.5555555555555556,0.5263157894736842,1,0.4,0,0,0,False,python
434583,59801052,False,False,False,False,1.0,0.0,0.3333333333333333,1,,0,0,0,False,python
676518,92641079,,,False,,0.9446734159000977,0.4,0.0,1,0.0,0,0,0,False,python
1134241,95521008,False,True,False,False,0.0036023519783881324,0.0,0.47058823529411764,2,,9,0,0,True,python
572806,52626322,True,False,False,False,1.0,0.26666666666666666,0.5161290322580645,0,0.0,0,0,0,False,python
493918,78586348,,,False,,1.0,0.2222222222222222,0.0,0,0.0,0,0,0,False,python
981627,68741949,True,True,False,False,0.896294006865545,0.13043478260869565,0.3235294117647059,2,0.3333333333333333,1,1,0,False,python
197886,95004508,True,True,False,False,0.7770608931702947,0.0,0.75,1,,2,0,9,True,R
758092,47644193,True,False,False,False,0.9999952924485431,0.6666666666666666,0.3023255813953488,1,0.25,0,0,1,False,julia
1042536,42681100,,,False,,,0.3076923076923077,0.0,1,0.0,0,0,0,False,python
517070,88535482,True,False,False,True,0.9941710257965882,0.6470588235294118,0.2608695652173913,1,0.6363636363636364,1,0,0,False,python
204533,45106953,False,False,False,False,0.9613244132648796,0.875,0.2727272727272727,1,0.7142857142857143,0,0,0,False,python
181095,45096510,False,False,True,True,0.9978350568110599,0.8181818181818182,0.5299145299145299,2,0.3333333333333333,2,4,2,True,python
424904,91588629,,,False,,0.9817958717138439,0.2727272727272727,0.0,1,0.3333333333333333,0,0,0,False,python
1017432,69056869,False,False,False,False,1.0,0.5714285714285714,0.08695652173913043,1,0.16666666666666666,0,0,0,False,python
1183905,47967789,,,False,,1.0,0.5384615384615384,0.0,0,0.5714285714285714,0,0,0,False,python
348235,83247711,False,False,False,False,1.0,0.5,0.26666666666666666,1,0.09090909090909091,2,2,0,True,python
531968,64794951,,,False,,0.997968462485471,0.6,0.0,1,0.6666666666666666,0,0,0,False,python
194210,75567150,True,False,False,False,1.0,0.6538461538461539,0.36585365853658536,1,0.0,1,0,0,True,python
397868,51168679,,,False,,1.0,0.5,0.0,1,0.0,0,0,0,False,python
532149,74897953,True,True,False,True,0.9999679560239569,0.5882352941176471,0.5641025641025641,1,0.8,1,0,1,True,python
689161,95004508,True,True,False,False,0.7770608931702947,0.5,0.5,1,0.0,1,0,0,True,R
197297,83247711,False,True,False,True,1.0,0.6923076923076923,0.6486486486486487,1,0.7777777777777778,4,0,3,True,python
1056478,83947009,False,False,False,False,1.0,0.6818181818181818,0.21428571428571427,1,0.5333333333333333,0,0,0,False,python
308010,37127904,,,False,,,0.0,0.0,5,,0,0,0,False,python
6345,69252304,True,False,False,False,0.9254409949708522,0.7857142857142857,0.125,1,0.0,0,0,0,False,python
301780,80929223,,,False,,1.0,0.1111111111111111,0.0,1,1.0,0,0,0,False,python
228361,41321000,True,True,False,True,,0.0,0.6666666666666666,1,,0,0,0,False,python
537453,59441323,,,False,,0.9403789096815899,0.3333333333333333,0.0,1,1.0,0,0,0,False,python
656994,84241713,False,False,False,True,,0.0,0.4444444444444444,2,,4,0,1,True,python
1024736,83947009,,,False,,1.0,0.55,0.0,1,0.0,0,0,0,False,python
242527,78586348,,,False,,1.0,0.375,0.0,0,0.0,0,0,0,False,python
1075275,93292118,False,False,False,False,1.0,0.5555555555555556,0.496,2,0.0,6,0,0,True,python
45010,94522055,,,False,,1.0,0.2777777777777778,0.0,1,0.8,0,0,0,False,python
969939,93292118,True,True,False,False,1.0,0.4857142857142857,0.33962264150943394,2,0.14705882352941177,3,0,0,True,python
1094120,40293216,False,True,False,False,0.5075884816777709,0.625,0.38461538461538464,3,0.0,2,0,0,True,python
657950,41753170,,,False,,,1.0,0.0,1,0.0,0,0,0,False,
399523,69056869,False,False,False,False,1.0,0.64,0.1935483870967742,1,0.875,0,0,0,False,python
213446,52626322,True,False,False,False,1.0,0.625,0.42857142857142855,0,0.6,0,0,0,False,python
978095,38447805,,,False,,,0.0,0.0,1,,0,0,0,False,python
779815,79741089,,,False,,0.8849909412379887,0.0,0.0,12,,0,0,0,False,python
452556,26829069,True,False,False,True,,0.5833333333333334,0.10714285714285714,1,0.8571428571428571,5,0,0,False,python
19615,60880099,False,False,False,False,0.886924899660675,0.2,0.47368421052631576,1,0.0,0,0,0,False,python
1007250,38832773,,,False,,0.9711258645262107,0.5172413793103449,0.0,1,0.0,0,0,0,False,python
679112,62939462,False,True,False,False,0.9975352636643047,0.0,0.5797101449275363,0,,15,0,9,True,python
151607,27559457,True,False,True,True,,0.625,0.23529411764705882,1,0.6,2,0,2,False,python
827225,77990252,True,False,False,False,0.4327466993367503,0.375,0.2,1,0.3333333333333333,0,0,0,False,python
1245561,87641713,,,False,,1.0,0.2222222222222222,0.0,1,0.0,0,0,0,False,python
1140407,15124520,,,False,,0.7264273142045768,0.8,0.0,1,0.0,0,0,0,False,python
798630,61820883,False,False,False,True,0.7726409948358395,0.6909090909090909,0.35294117647058826,0,0.10526315789473684,2,1,1,False,python
650864,65643578,True,False,False,False,0.9976496816087828,0.6,0.4444444444444444,1,0.3333333333333333,0,0,0,False,python
539071,68233974,False,False,False,False,0.9996327340694067,0.6923076923076923,0.6578947368421053,3,0.6666666666666666,0,0,2,False,python
695907,93577240,False,False,False,False,1.0,0.6875,0.38461538461538464,1,0.2727272727272727,0,0,0,False,python
1227795,79238732,,,False,,1.0,0.21052631578947367,0.0,1,0.0,0,0,0,False,python
876839,68604593,,,False,,0.9997706446607255,0.2,0.0,1,0.5,0,0,0,False,python
993163,41813700,True,False,False,False,,0.7142857142857143,0.5333333333333333,30,0.4,1,2,2,False,python
742782,68741949,False,False,False,False,0.896294006865545,0.03571428571428571,0.0967741935483871,2,0.0,0,0,0,False,python
978962,68767533,True,False,True,True,1.0,0.5476190476190477,0.27586206896551724,2,0.08695652173913043,0,0,0,False,python
710606,91058624,,,False,,0.8416435235265289,0.3333333333333333,0.0,1,0.5,0,0,0,False,python
337009,76602490,True,False,False,False,0.9997307424486274,0.0,0.23684210526315788,1,,0,0,0,False,python
90471,68233974,False,False,False,False,0.9996327340694067,0.45454545454545453,0.08333333333333333,3,0.6,0,0,0,False,python
940199,49433476,False,False,False,False,1.0,0.6140350877192983,0.03389830508474576,1,0.8857142857142857,0,0,0,False,python
622602,93096500,False,False,False,True,0.997347884101542,0.6486486486486487,0.3728813559322034,1,0.0,9,0,0,True,python
379160,55179614,,,False,,0.7141299071007031,0.5,0.0,1,0.14285714285714285,0,0,0,False,python
199686,86619859,True,True,False,False,0.3144489733965349,0.7777777777777778,0.5263157894736842,1,0.14285714285714285,14,1,1,True,python
360909,83947009,,,False,,1.0,0.7142857142857143,0.0,1,0.4,0,0,0,False,python
366644,78586348,False,False,False,False,1.0,0.07142857142857142,0.125,0,0.0,0,0,0,False,python
831015,76670855,,,False,,0.9703080182303677,0.14285714285714285,0.0,1,0.0,0,0,0,False,python
6116,40394406,False,False,False,False,,0.8333333333333334,0.25,1,0.0,0,0,0,True,python
575919,95175467,,,False,,1.0,0.125,0.0,1,1.0,0,0,0,False,python
689861,80403735,False,True,False,True,0.5320383749851948,0.5333333333333333,0.4444444444444444,1,0.75,3,0,2,True,python
195102,73209564,,,False,,1.0,0.6181818181818182,0.0,1,0.47058823529411764,0,0,0,True,python
253209,90590288,,,False,,0.9994900791011857,0.6756756756756757,0.0,1,0.64,0,0,0,False,python
1143424,59786452,True,False,False,False,1.0,0.7142857142857143,0.4166666666666667,1,0.0,0,0,0,True,python
515086,69056869,False,False,False,False,1.0,0.36363636363636365,0.15384615384615385,1,0.5,0,0,0,False,python
322619,67945149,True,True,False,False,0.8676785064856346,0.0,0.6666666666666666,2,,0,0,0,False,python
389238,64606807,False,False,False,False,0.9953535615002742,0.14285714285714285,0.125,1,1.0,0,0,0,False,python
