nb_id,repo_id,longer_beginning,longer_ending,md_frequency,has_title,num_commits,md_format,non_exec_prop,exec_inorder,exec_skips,has_error,comm_messages,speaking_language
989255,69742672,True,False,0.7402135231316725,True,2,True,0.0,0.98,7.826666666666667,False,"[""Merge remote-tracking branch 'origin/master'"", 'Submitted HW2 ADA fix']",English
67546,44220745,True,False,0.375,False,1,False,0.11764705882352941,0.9285714285714286,1.3571428571428572,False,['Notes'],English
969645,41813700,False,True,0.9166666666666666,True,21,False,0.0,1.0,1.0,False,"['[examples] sequence and revise notebooks\n\n- combine classification + filter visualization\n- order by classification, learning LeNet, brewing logreg, and\n  fine-tuning to flickr style\n- improve flow of content in classification + filter visualization\n- include solver needed for learning LeNet\n- edit notebook descriptions for site catalogue', '[example] fix path for diff in net surgery', 'Update IPython Notebooks to version 4', '[example] revise net surgery + add designer filters\n\n- N-D blob parameter dimensions\n- add filtering section to net surgery example\n- make Gaussian blur and Sobel edge kernels\n- alter biases\n- do flat assignment instead of reshape and explain memory layout\n- make dir for surgery files', '[pycaffe] switch examples to Transformer\n\nThis is a quick translation of the examples to the caffe.io.Transformer\ninterface. The results are not strictly identical to the earlier\nimplementation! The models now use a mean pixel instead of a mean image\nfor simplicity. The output classifications and detections are preserved\nbut scores may differ.\n\nNote: the examples will be rewritten to make use of `caffe.Net` alone\nsince it is the true interface, but not yet.', 'set mode, phase, device in pycaffe; fix #1700\n\nAttach mode, phase, and device setters to caffe module itself\nso that these can be set before making nets. This is needed to properly\ninitialize layers with the right device and phase configuration.\n\nUpdate examples to new usage.', '[docs] order ipython notebooks', '[example] update paths in net surgery', 'minor fixes to docs', 'removed mention of getting_pretrained_models page and old paths', '[example] add fully-convolutional efficiency note + confidence map\n\n- spell out fully-convolutional efficiency\n- add confidence map\n- fix input size: 451 x 451 is correct for an 8 x 8 output map by the\n  equation input size = 227 + 32(d-1) for output map dimension of d', '[example] set phase test for fully-convolutional model', '[example] include imports in net surgery', '[example] change notebook name metadata to avoid conflict\n\nsee https://github.com/ipython/ipython/issues/5686', 'take array in pycaffe `Net.set_mean()` instead of file path', 'fix pycaffe input processing\n\n- load an image as [0,1] single / np.float32 according to Python convention\n- fix input scaling during preprocessing:\n  - scale input for preprocessing by `raw_scale` e.g. to map an image\n    to [0, 255] for the CaffeNet and AlexNet ImageNet models\n  - scale feature space by `input_scale` after mean subtraction\n  - switch examples to raw scale for ImageNet models\n  - fix #525\n- preserve type after resizing.\n- resize 1, 3, or K channel images with special casing between\n  skimage.transform (1 and 3) and scipy.ndimage (K) for speed', '[example] fix example outputs\n\nWith the right input processing, the actual image classification output\nis sensible.\n\n- filter visualization example\'s top prediction is ""tabby cat""\n- net surgery fully-convolutional output map is better\n\nFix incorrect class names too.', '[example] add caffe to pythonpath in all examples', '[example] elaborate net surgery description', 'back-merging [docs] changes and web demo [example] addition; updating\nnet_surgery example to new format\n\nConflicts:\n\tdocs/getting_pretrained_models.md\n\tdocs/index.md', 'make notebook for net surgery of fully-convolutional model']",English
46028,89853917,,,,False,1,,0.0,0.8,9.7,False,['initial commit'],
338822,75626605,True,True,0.7380952380952381,True,1,True,0.6666666666666666,1.0,1.5,False,['Machine Learning Specilaization\n\nCourse 1- 4'],English
1025639,85972539,False,False,0.4,True,5,True,0.0,0.72,59.36,True,"['Fix utilities', 'Update Utilities.py + Detail Date Check', 'Update Utilities', 'Update', 'Data Cleaning']",English
933522,74897953,True,True,0.6956521739130435,True,1,True,0.0,1.0,1.0,False,['30 January'],Russian
1014833,70265123,,,,False,1,,0.05405405405405406,0.9206349206349206,11.682539682539682,True,['Rename Untitled8 (1).ipynb to iPython_Notebook_CHL_1.ipynb'],
134623,47644193,True,False,0.8181818181818182,True,1,True,0.0,0.3333333333333333,2.0,False,['by push shell script'],English
947197,94085525,True,True,0.6944444444444444,False,5,True,0.0,0.9545454545454546,1.8181818181818181,False,"['Add 2_fullyconnected assignment', 'Finish problem 5 and 6 on 1_notmnist', 'Solve problems 3 and 4', 'Solve problem 1 and 2', 'Add notMNIST assignment']",English
759168,59786452,False,True,0.7142857142857143,True,4,True,0.0,0.9,19.8,False,"['updated clustering mini project', 'updated clustering mini project', 'Added clustering mini project', 'added capstone - survery generation']",English
601153,78059673,True,False,0.5555555555555556,True,1,True,0.0,0.7692307692307693,8.923076923076923,False,['add notes'],English
913996,73995338,,,,False,1,,0.0,0.9,2.6,False,['first additions'],
563722,36840195,True,False,0.09433962264150944,True,5,True,0.0,1.0,1.0,False,"['update notebook', 'update notebook', 'update notebook', 'up', 'add html']",English
843264,66478811,False,True,0.65,True,1,False,0.14285714285714285,1.0,1.0,False,['add'],English
743839,85632190,False,False,0.84,False,4,False,0.0,0.8888888888888888,6.333333333333333,False,"['user', 'new', 'nothing', 'new data']",English
768924,52626322,True,False,0.8,False,1,False,0.0,0.8888888888888888,0.8888888888888888,False,['update'],English
1447,90518216,True,False,0.6214285714285714,True,1,True,0.9886363636363636,,,False,['0507'],English
714931,36559244,,,1.0,True,1,False,0.0,,,False,['add linked Article'],
1252278,52416266,True,False,0.3870967741935484,False,2,True,0.0,1.0,1.0,False,"['datetime part II', 'rename and turning dir']",Vietnamese
37007,27120641,True,False,0.3484848484848485,True,2,False,0.0,0.9736842105263158,1.4736842105263157,False,"['cleanup', ""'merced start''""]",English
852295,42681100,,,,False,1,,0.0,1.0,1.0,False,"[""Added Dustin's IpyNotebooks""]",
92028,52626322,False,False,0.8571428571428571,False,1,False,0.0,1.0,1.0,False,['update'],English
1150586,83947009,,,,False,3,,0.3125,0.8888888888888888,2.3333333333333335,True,"['added groups based on race', 'added demographic groups within data set / added csv file for us populations', 'updated capstone']",
985586,74784915,,,,False,1,,0.0,0.6666666666666666,2.3333333333333335,True,['Subo presentación y ejemplos de uso de funciones anotadas para type checking.'],
271120,51168679,,,0.16666666666666666,True,1,False,0.16666666666666666,,,False,['Método Analitico Clase 5 Feb\n\nMétodo Numérico'],Romanian
1241340,66478811,False,False,0.45454545454545453,True,1,False,0.0,1.0,2.1666666666666665,False,['add'],English
1135585,74897953,False,False,0.5263157894736842,False,1,False,0.0,1.0,1.0833333333333333,False,['30 January'],Russian
238687,95175467,,,,False,1,,0.0,1.0,6.0,False,['2017-06-26@'],
1151820,94522055,,,,False,3,,0.0,0.8,2.9,True,"['Groupby tutorial added', 'python', 'creating new repository']",
220548,52626322,True,False,0.8571428571428571,False,1,False,0.0,0.75,1.375,False,['update'],English
86212,87641713,,,,False,1,,0.0,0.95,3.0,False,['Diffrent Aproaches for the competition\n\nI have tried diffrent aproached for the competition. The solutiont that\nwon it was combinedres2.csv and it had an ensemble vote of 2 for MLP and\n1 for GradientBoosting Classifier'],
436538,68017955,False,True,0.7142857142857143,True,2,True,0.0,1.0,39.57142857142857,False,"['assignment 1 improved', 'assignment 1']",English
994851,77948798,True,True,0.19230769230769232,True,1,True,0.0,0.9375,2.1875,False,['docs : Renamed Machine Learning Projects'],English
1919,78944370,,,,False,1,,0.04878048780487805,0.7894736842105263,10.631578947368421,True,['Add files via upload'],
689860,80403735,False,True,0.8076923076923077,True,3,True,0.0,0.9230769230769231,1.4615384615384615,False,"['updated hidden_error and hidden_grad to follow the definition of each, updated weights accordingly as well', 'update train function, run function and hyperparameter', 'initial commit']",English
539588,90065464,,,,False,1,,1.0,,,False,['project done'],
774900,74897953,False,False,0.16666666666666666,True,1,True,1.0,,,False,['30 January'],Russian
1004567,51506807,True,False,0.8947368421052632,False,1,True,0.0,1.0,1.0,False,['first stable solver version'],English
67791,41806912,False,False,0.6923076923076923,False,1,True,0.8181818181818182,,,False,['notebooks'],English
289692,42681100,,,,False,1,,0.0,1.0,1.125,False,"[""Added Dustin's IpyNotebooks""]",
666278,92641079,,,,False,1,,0.0,1.0,4.0,False,['Commit tutorial'],
1083579,43584002,,,,False,1,,0.0,1.0,1.0,False,['udacity'],
139522,43584002,True,False,0.05714285714285714,True,1,True,0.0,1.0,3.0,False,['probability'],English
233850,90230923,False,False,0.5294117647058824,True,1,True,0.0,1.0,1.0,False,['convolutional'],English
67822,77769686,,,,False,1,,0.8095238095238095,1.0,1.0,False,['lab sc'],
1247969,30062330,,,0.6,False,1,False,0.0,1.0,25.0,False,['Added Chapter 3: problems'],English
753921,44220745,,,1.0,False,1,False,1.0,,,False,['Notes'],English
1258019,30734070,False,False,0.05747126436781609,False,2,True,0.014285714285714285,0.9558823529411765,2.8970588235294117,False,"['[ch7] update', '[06][07] Add']",Korean
749048,16646759,,,0.3333333333333333,False,1,False,0.0,1.0,6.0,False,['update'],German
580714,52626322,True,False,0.8,False,1,False,0.0,0.8888888888888888,0.8888888888888888,False,['update'],English
62884,69252304,False,False,0.045454545454545456,True,1,True,0.0,1.0,1.0,False,['Code Bundle'],English
706516,67824983,False,False,0.5,True,1,False,0.0,0.9642857142857143,1.25,False,['Restructure ZipPy based on jRuby.truffle and SL\n\n--HG--\nbranch : Upgrade'],English
78582,53558205,,,0.8571428571428571,False,1,False,0.2,1.0,1.3333333333333333,False,['initial commit'],English
559008,85632190,False,False,0.5625,True,3,False,0.0,0.6,26.2,False,"['new', 'new data', 'new data']",English
58812,27120641,,,,False,2,,0.0,,,False,"['avoi setup.py mention', 'move']",
130355,69742672,False,False,0.1,False,1,True,0.0,0.625,8.625,True,['Applied Machine Learning HW'],English
589875,53352407,True,False,0.6538461538461539,True,17,True,0.015151515151515152,0.9661016949152542,1.6101694915254237,False,"['edits', 'fin', 'cleaned unused plots', 'streamline', 'relocation', 'not used', 'Point check', 'point check', 'checkpoint12', 'cleaned AMT calculation', 'checkpoint 2', 'checkpoint', 'Tests', 'Reform', 'Hello world', 'Hello World', 'add Brill_2016_a notebook']",English
762026,88397625,True,False,0.8956521739130435,True,1,False,1.0,,,False,['rename project repos'],English
764989,31622403,,,,False,1,,0.0,0.9166666666666666,2.4166666666666665,True,['wip03_06_15\n\nWork in progress'],
1173520,84717266,,,,False,1,,0.0,,,False,['ch02を実装'],
784338,22997582,False,False,0.45454545454545453,True,1,True,0.0,1.0,1.0416666666666667,False,['Changed made for adding uncertainty from DIC'],English
203222,84631944,True,False,0.5362318840579711,False,2,True,0.0,0.9787234042553191,6.659574468085107,False,"['spark WikipediaRanking done', 'add hw1']",English
613846,70043832,,,,False,1,,0.0,0.6666666666666666,6.0,False,['first code'],
1114985,70752864,,,,False,1,,0.0,0.8571428571428571,1.5714285714285714,False,['add ipynb cases'],
612989,78586348,False,False,0.3333333333333333,True,1,False,0.08333333333333333,1.0,1.6,False,['Midterm'],English
596824,95140333,,,,False,1,,0.0,0.8125,5.5625,False,['Add files via upload'],
551333,52626322,False,False,0.7380952380952381,True,4,False,0.3333333333333333,0.8235294117647058,2.3529411764705883,False,"['update', 'More updates', 'updates', 'Updates']",English
489069,22551349,True,False,0.7333333333333333,False,2,True,0.41025641025641024,1.0,1.05,False,"['typo', 'I added some ipython notebook labs.']",Welsh
833014,76158952,,,,False,1,,0.0,1.0,1.6,True,['first commit'],
903546,38447805,False,False,0.625,False,1,False,0.0,0.7777777777777778,8.333333333333334,False,['commit_1st'],Vietnamese
366390,40293216,False,False,0.14285714285714285,True,1,True,0.0,0.9074074074074074,2.7037037037037037,False,['syleeie add'],English
691932,47778684,True,False,0.45528455284552843,False,2,True,0.0,0.989010989010989,1.010989010989011,False,"['Link auf readme in allen Beispielen', 'Verschiebung der Beispiele in das Stammverzeichnis']",German
291791,51168679,,,,False,1,,0.8888888888888888,,,False,['Códigos Métodos Numéricos\n\nActualización de los códigos en la plataforma github de métodos numéricos'],
200056,41806912,True,False,0.5416666666666666,False,1,True,0.1111111111111111,1.0,1.0,False,['notebooks'],English
247551,59383520,,,0.0,False,1,False,0.0,0.6666666666666666,2.3333333333333335,False,['Working with structured directory.'],Catalan
833992,38320700,,,0.14285714285714285,True,1,False,0.0,0.4,22.8,False,['initial commit - karan'],English
717124,47644193,False,False,0.6774193548387096,True,1,False,0.0,0.9444444444444444,2.2222222222222223,True,['by push shell script'],English
1221356,42681100,,,,False,2,,0.2222222222222222,1.0,1.6666666666666667,False,"['Took out info from sql notebook', ""Added Dustin's IpyNotebooks""]",
650895,41806912,True,False,0.5,True,1,True,0.2413793103448276,1.0,1.35,False,['notebooks'],English
152741,72206146,True,False,0.4117647058823529,True,6,True,0.0,1.0,1.0,False,"['novas atualizacoes', 'alteracoes 30/10', 'novos', 'Novas modificacoes', 'Novas modificacoes', 'teste\n\ndsa']",English
951403,42681100,False,False,0.16666666666666666,False,1,False,0.0,1.0,1.9,False,"[""Added Dustin's IpyNotebooks""]",English
286695,71810729,True,True,0.7530864197530864,True,12,True,0.0,1.0,1.3103448275862069,False,"['reworked some details', 'moved docu. last revision', 'finalized implementation\n\nadded models\nused gridsearch\nadded conclusion\nexported as .html', 'added knn and random forest', 'cleaned up mark down, better report formatting', 'one hot encoder progress', 'added OneHot Encoding', 'added dimensionality reduction', 'cleaned markup and small code patches', 'added outlier removal', 'cleaned code, added preprocessing and first models', 'IPython notebook first\n\nload data\nbuild statistics\nvisualize data']",English
1091842,84522996,False,False,0.1111111111111111,True,1,True,0.0,1.0,1.0,False,['add the Strategy Phage pattern'],English
1243820,41806912,True,True,0.5061728395061729,False,1,True,0.01098901098901099,1.0,1.0,False,['notebooks'],English
1256829,73537105,True,False,0.75,True,1,True,0.0,1.0,1.0,False,['Commit'],English
84415,91588629,,,,False,2,,0.0,1.0,2.2857142857142856,False,"['add', 'add']",
1134895,38447805,False,False,0.35714285714285715,True,1,False,0.0,0.5714285714285714,74.42857142857143,False,['commit_1st'],Norwegian
407871,44220745,,,1.0,False,1,False,1.0,,,False,['Notes'],English
903498,79443874,False,False,0.7333333333333333,True,1,False,0.1,0.875,17.625,False,['Add files via upload'],Korean
610440,22997582,False,True,0.7931034482758621,True,5,True,0.0,1.0,1.0666666666666667,False,"['Changes made during revision', 'Changed made for adding uncertainty from DIC', 'More digits in DIC_results.txt', 'Changes/fixes in ipynb', 'Added a bunch of clean ipynb for DIC analysis for IF steel']",English
636718,86609558,True,False,0.6153846153846154,False,2,True,0.4,1.0,1.0,True,"['Added demo', 'after bhse']",English
654583,38097877,False,False,0.3055555555555556,True,1,,0.034482758620689655,0.9230769230769231,7.461538461538462,False,['init'],Spanish
116939,80116644,False,True,0.42857142857142855,True,1,False,0.0,1.0,1.0,False,['configure U/I with flask server side'],English
472574,47866175,True,False,0.9375,True,6,True,0.0,1.0,1.0,True,"['Small changes and typos', 'added section about things to play around with', 'more consistent use of rng', 'split code into documented cells', 'Renormalize probabilities in float64\n\nfloat32 is not precise enough, and that was causing the ValueErrors\nduring generation', 'crude notebook for version of lstm_text with downloader']",English
1133917,26829069,True,False,0.29310344827586204,False,3,True,0.045454545454545456,0.85,2.7,False,"['h2 plots for ce2', 'finished water angle thing for ce2', 'first commit']",English
842278,82157744,,,0.75,True,2,False,0.5,1.0,16.0,False,"['Google Analytics theoretically works now!', 'Decision Trees: forming a tree and overfitting added!']",English
748482,82362626,False,False,0.08888888888888889,False,1,False,0.034482758620689655,0.6341463414634146,19.841463414634145,True,['isea figure\n\n\nFormer-commit-id: c03fce4e79b1b942f7d14e22cd2199f782ca884c'],English
876884,73209564,False,False,0.1188118811881188,False,1,False,0.0,0.8172043010752689,59.784946236559136,False,['also rename notebooks with semantic names'],English
98606,42624216,False,True,0.7272727272727273,False,1,True,0.0,1.0,3.142857142857143,False,['init'],English
595313,49535309,True,False,0.6578947368421053,False,1,True,0.5,0.8,8.6,True,['update material'],English
774901,74897953,False,False,0.16666666666666666,True,1,True,1.0,,,False,['30 January'],Russian
558456,69252304,,,,False,1,,0.0,1.0,1.0,False,['Code Bundle'],
224812,57162320,False,False,0.3076923076923077,False,9,False,0.22727272727272727,0.8,5.133333333333334,True,"['improved notebooks', 'small fix', 'more nn testing', 'added results for nn', 'edited disjoint neural network file', 'added nn test data and a new disjoint neural net file', 'added nn test data and cleaned up nn code', 'added nn test data', 'tested new reps with prototype']",English
1052094,67824983,False,False,0.375,False,1,False,0.0,0.8461538461538461,2.1538461538461537,False,['Restructure ZipPy based on jRuby.truffle and SL\n\n--HG--\nbranch : Upgrade'],English
239538,95175467,,,,False,1,,0.0,0.75,31.75,False,['add notebooks on SpiralReentry'],
221780,70038818,True,False,0.7857142857142857,False,5,True,0.0,1.0,1.0,False,"['Rename LR_example.ipynb to tutorial-notebooks/..LR_example.ipynb', 'use recommendet syntax to create algo objects', 'Fix typos', 'Ready for SWPC', 'Initialize the repository']",English
930627,61178891,,,1.0,False,11,False,0.0,1.0,4.0,False,"['final python cleaning scripts', 'shelve topic extractor', 'data exploration and transforming', 'add topic extractor\ntopic extractor object is trained on the review text then scores each set of documents according to relevance to the topics identified in a dictionary', 'aggregate review data in seperate module', 'integrate review spans', 'add additional variables', 'variables to numeric', '-simplified notebook import\n-add proximity variables to restaurant data', ""completed merging census and yelp data into single shapefile 'restaurants.shp'\nready for analysis"", 'initial commit']",English
658271,41753170,,,,False,1,,1.0,,,False,['initial commit'],
819497,30062330,,,0.375,False,2,False,0.0,1.0,1.0,False,"['Added Chapter 3: problems', 'Moved to HS_chebpy']",English
645563,36578950,,,0.875,False,1,False,0.0,1.0,1.0,False,['Tarea 6 y cambios'],Spanish
895217,39704412,,,,False,1,,0.0,0.3333333333333333,27.333333333333332,True,['Se suben todos los notebooks de ipython'],
247663,91499355,True,True,0.9285714285714286,True,1,True,0.8636363636363636,,,False,['add files'],English
658756,93427200,False,False,0.88,True,7,True,0.0,1.0,1.0,False,"['feat: Increase learning_rate to 0.8', 'feat: Re-adjust the  hidden_nodes to 10', 'feat: Adjust parameters', 'feat: Adjust parameters', 'feat: Improving the parameters values to get better results', 'feat: Implement run method and fix bugs', 'feat: Add activation function and output layers']",English
231383,76602490,,,,False,1,,0.14285714285714285,0.6,11.0,True,['New repo\n\nBaseline'],
598966,25423693,,,,False,2,,0.0,1.0,1.4666666666666666,False,"['names analysis', 'first commit']",
205798,67824983,True,True,0.7956989247311828,True,1,False,0.0,1.0,1.0,False,['Restructure ZipPy based on jRuby.truffle and SL\n\n--HG--\nbranch : Upgrade'],English
746094,59786452,,,0.7142857142857143,True,1,True,0.0,1.0,1.25,False,['added capstone - survery generation'],English
1163983,49301083,False,False,0.1111111111111111,True,2,False,0.0,0.6666666666666666,6.333333333333333,False,"['added figure to assets', 'looking at _site']",English
331107,91499355,True,False,0.8809523809523809,True,1,True,0.0,0.9444444444444444,2.2777777777777777,False,['add files'],English
1201340,64606807,,,0.7142857142857143,True,6,False,0.0,0.6666666666666666,0.6666666666666666,False,"['freeform visualization and writeup', 'model validation and justification', 'add useful use case benchmark', 'write up implementation and refinement sections', 'cleanup todo list', 'model validation']",English
22317,60484758,False,True,0.6379310344827587,False,1,True,0.0,0.8620689655172413,70.82758620689656,False,['added flights and twitter feed scripts'],English
1250642,75626605,False,False,0.5178571428571429,True,1,False,0.0,1.0,1.3142857142857143,False,['Machine Learning Specilaization\n\nCourse 1- 4'],English
543474,78586348,,,,False,1,,0.0,1.0,31.0,False,['Midterm'],
658949,83247711,False,True,0.5666666666666667,True,2,True,0.0,0.85,4.75,False,"['WordClouds Added\n\nFinal Twitter Wordclouds added normalised for tweet popularity', 'Capstone Final Project Started']",English
171711,90909152,True,True,0.23076923076923078,True,0,False,0.24050632911392406,0.9322033898305084,6.101694915254237,True,[],English
677933,55952847,False,False,0.5,True,4,True,0.0,0.8333333333333334,11.0,False,"['small changes to dallaman model', 'first model version with results', 'first dallaman version of the model', 'data digitalized for model predictions']",English
951978,52626322,,,0.42857142857142855,True,1,False,0.0,1.0,2.0,False,['update'],English
1096549,8485124,False,False,0.36363636363636365,False,2,False,0.0,1.0,1.2777777777777777,False,"['initial 2018 update', 'added demo, removed old junk directory']",English
825614,87564612,,,0.5,False,1,False,1.0,,,False,['initial'],Romanian
753235,92846628,True,True,0.9767441860465116,True,2,True,0.0,0.95,3.1,False,"['Add project 3 before submission', 'Finished P1 and P2, about to start P3']",English
1032257,66453801,False,False,0.05,True,0,False,0.0,1.0,1.0,False,[],English
840879,9141275,True,False,0.8169014084507042,True,1,True,0.0,0.0,0.0,False,['updates'],English
1068477,42142178,False,True,0.7894736842105263,True,1,False,0.0,1.0,1.0,False,['HW1 Revised'],English
1037908,45655960,False,True,0.8,False,1,False,0.0,0.8571428571428571,10.0,False,['Added Z-coord support'],English
988807,48731603,True,True,0.5851063829787234,False,1,True,0.0,1.0,1.6727272727272726,False,['cs120x lab2 lab3 lab4cs110x lab1'],English
1044427,41753170,,,,False,1,,0.0,1.0,1.0,False,['initial commit'],
421559,88834969,,,0.5,False,1,True,1.0,,,False,[' Initial commit'],Indonesian
452431,26829069,True,False,0.11538461538461539,False,1,False,0.0,0.9090909090909091,0.9090909090909091,False,['first commit'],English
768317,75567150,False,True,0.6153846153846154,True,1,False,0.0,0.6666666666666666,5.666666666666667,False,['Add files via upload'],English
471941,27120641,True,True,0.6666666666666666,True,1,True,1.0,,,False,"[""'Add got scotch demo'""]",English
408357,91462487,False,True,0.47058823529411764,True,1,True,0.0,0.9090909090909091,1.8181818181818181,False,['Add Project1'],
113623,96592997,,,0.4,True,1,True,0.0,1.0,8.0,False,['Added slope chart'],English
663683,95175467,,,,False,1,,0.0,0.8571428571428571,1.2857142857142858,False,['add notebooks on SpiralReentry'],
1255829,37127904,,,,False,1,,0.0,1.0,29.0,False,['folder'],
451959,34647497,False,False,0.23809523809523808,False,4,False,0.39473684210526316,0.7368421052631579,9.526315789473685,True,"['Grosse MAJ avec du vieux stock', 'Corrections', 'Final.', 'hello.']",French
223938,15124520,,,,False,1,,0.0,0.6666666666666666,21.333333333333332,False,['long time since the last save'],
1199603,94304084,False,False,0.2857142857142857,False,1,False,0.0,1.0,1.0,True,['Initial commit'],English
177505,66478811,,,,False,1,,0.0,1.0,8.0,False,['add'],
926037,76353779,True,False,0.8666666666666667,True,6,False,0.0,0.8333333333333334,15.333333333333334,False,"['first commit', 'first commit', 'first commit', 'first commit', 'first commit', 'first commit']",English
1110584,73862485,,,,False,1,,0.0,1.0,1.0,False,['Add files via upload'],
206260,15124520,,,,False,2,,0.0,1.0,2.0,False,"['fractal data working', 'cluster stuff going']",
579865,39974245,False,False,0.6470588235294118,False,1,False,0.0,0.9565217391304348,1.7391304347826086,False,['Rename folders'],English
317848,59383520,True,False,0.5,True,1,False,0.0,0.75,25.0,False,['Working with structured directory.'],Catalan
923899,45106953,False,False,0.75,True,1,False,0.0,1.0,1.0,False,['image morphology tutorial added'],English
254652,38447805,,,,False,1,,0.0,1.0,1.0,False,['slider'],
1047986,62159180,False,False,0.46153846153846156,False,1,False,0.0,0.7777777777777778,2.4444444444444446,False,['Update to pilot version with facial expressions working and speech interactions created'],English
383465,93096500,False,False,0.68,False,2,False,0.0625,0.9629629629629629,4.407407407407407,True,"['Seperate boilerplate testing code into its own module', 'Change folder names']",English
828040,70752864,,,,False,1,,0.08,0.6,18.45,True,['tutorials'],
1212348,15124520,False,False,0.25,False,1,True,0.0,0.8333333333333334,14.5,False,['Ml32'],English
443349,59071478,False,False,0.1111111111111111,True,2,False,0.0,0.8571428571428571,20.714285714285715,False,"['Improvement: Optimal policy exploration and completed REV2 of the report.', 'Feature: Started to exploremodel performance at a deeper level.']",English
204532,45106953,False,False,0.6,False,1,False,0.0,1.0,1.0,False,['image morphology tutorial added'],English
633967,43486388,False,False,0.5,False,3,False,1.0,,,False,"['removed python', 'Clean notebooks', 'Evaluation notebooks.']",English
736346,14479635,,,0.25,False,2,False,0.0,1.0,1.0,False,"['pulls out vestigial gui element', 'adds jupyter applet for filling in spreadsheets']",English
882951,39974245,False,False,0.2222222222222222,False,1,False,0.0,0.9333333333333333,2.0,False,['Assignment 5 done'],French
420646,89198996,True,False,0.3431372549019608,True,5,True,0.075,0.7352941176470589,20.029411764705884,True,"['added make_QU.py', 'fixed flat', 'fixed bug in laptop', 'added scripts', 'first commit']",English
1007363,68767533,True,False,0.46875,True,1,True,0.0,1.0,1.0,False,['Added notes for October 28'],English
13770,50112589,True,False,0.6470588235294118,False,3,False,0.0,1.0,1.0,False,"['Agregando imagen\n\nAgregando imagen', 'Actualizando las tareas\n\nActualizando las tareas', 'Actualizando tareas\n\nActualizando tareas']",Spanish
828142,70752864,True,False,0.5333333333333333,False,1,True,0.0,1.0,1.2,False,['tutorials'],English
796326,52626322,True,False,0.9047619047619048,True,1,False,0.25,0.875,6.0,True,['Updates'],English
1131499,75567150,,,1.0,True,1,False,0.0,1.0,1.0,True,['Add files via upload'],English
958849,76186730,,,,False,1,,0.0,1.0,1.0,False,"['Added ETL example for SQL ORM \n\nPython3, SQLAlchemy, SQLlite']",
348709,52626322,True,False,0.9333333333333333,False,2,False,0.0,0.75,1.875,False,"['Updates', 'updates']",English
1217703,36559244,True,False,0.9047619047619048,True,2,True,0.3,1.0,1.3333333333333333,False,"['change word', 'edit article name']",
3165,39704412,False,False,0.9375,True,1,False,0.0,1.0,1.0,False,['Se suben todos los notebooks de ipython'],Spanish
427109,45655960,False,False,0.8,False,6,False,0.0,0.9,1.0,True,"['Demonstration notebooks finalized', 'Pushups renormalized, pushup inference up, inference refactored', 'Server up', 'EVERYTHING', 'API and full pipeline from text file to prediction up and running :D WOOOO', 'Reformatted folders + added necessary paths + started webapp/api + started inference pipeline']",English
441088,73209564,True,False,0.3253012048192771,True,4,True,0.016666666666666666,0.8620689655172413,13.068965517241379,False,"['homework 4 solution', 'minor fixes to hw4 solutions', 'rerun', 'upload some solutions to hw3 and hw4']",English
994108,39974245,True,True,0.8421052631578947,True,1,False,0.0,1.0,1.0,False,['Assignment 4'],English
1043316,69252304,,,,False,1,,0.0,1.0,6.081081081081081,False,['Code Bundle'],
1233616,70108149,True,True,0.5294117647058824,True,3,True,0.0,1.0,1.0,False,"['update project', 'update project', 'project 2']",English
942443,76602490,False,False,0.09090909090909091,True,1,False,0.09090909090909091,0.875,4.375,True,['New repo\n\nBaseline'],English
1078706,44319376,,,0.125,True,1,True,0.0,1.0,1.5,False,['Examples 1 to 5. Readme attached.'],English
674405,52626322,True,False,0.8,False,1,False,0.0,0.8888888888888888,0.8888888888888888,False,['update'],English
870701,39764686,True,False,0.5303030303030303,False,1,True,1.0,,,False,['all labs'],English
289702,93292118,True,False,0.5769230769230769,False,3,False,0.0,1.0,1.0,False,"['Use tf.layers instead of tf.contrib.layers', 'Upgrade notebooks to TensorFlow 1.0.0', 'Add notebooks for chapters 5 to 14']",English
1241661,78586348,,,,False,1,,0.0,1.0,2.25,False,['Midterm'],
376521,39704412,,,,False,1,,0.0,1.0,1.0,False,['Se suben todos los notebooks de ipython'],
348794,74792506,False,False,0.4117647058823529,True,1,False,0.14285714285714285,0.5,49.333333333333336,False,['First Draft before final paper'],English
972809,37873718,False,False,0.8181818181818182,True,4,False,0.0,0.6,4.6,False,"['new notebook', 'added data', 'new notebook', 'notebook']",English
209404,83247711,True,False,0.5384615384615384,True,3,True,0.0,1.0,1.0,False,"['Hospital Readmission Exercise Complete', 'Racial Discrimination Exercise Complete', 'Submitting Data Story\n\nFirst Data Story submitted as an analysis of the Trump vs Clinton\npresidential Debates']",English
707322,76602490,False,False,0.1509433962264151,False,1,False,0.0,0.8260869565217391,40.71739130434783,True,['New repo\n\nBaseline'],English
68303,63193884,,,1.0,True,4,False,0.0,1.0,1.0,False,"['clean up', 'option to save mask', 'use **kwargs and have hugs.imfit.run return results', 'testing galaxy fitting module']",English
173118,89198996,True,True,0.34375,True,1,True,0.0,1.0,1.0,False,['added ipynb'],English
533287,76602490,,,,False,1,,0.0,0.8181818181818182,10.909090909090908,True,['New repo\n\nBaseline'],
4135,17724475,True,False,0.15789473684210525,False,1,False,0.0,1.0,11.647058823529411,False,['network details implemented\n\nalso some directory restructuring'],English
