nb_id,repo_id,err_in
22866,166990709,no code
22867,166990709,no code
22868,166990709,no code
23053,166989055,no code
23130,167000906,no code
23135,167000906,no code
23240,167001855,no code
23255,167001855,no code
23273,167001855,no code
23279,167001855,no code
23306,167001855,no code
23309,167001855,no code
23408,167000037,no code
23425,167000565,no code
23474,167004270,no code
23488,167007001,no code
23553,167003796,no code
23557,167003796,no code
23558,167003796,no code
23570,167003796,no code
23571,167003796,no code
23579,167003796,no code
23583,167003796,no code
23601,167007896,has_reqtext
23603,167007896,has_reqtext
23606,167007896,has_reqtext
23607,167007896,has_reqtext
23608,167007896,has_reqtext
23610,167007896,has_reqtext
23611,167007896,has_reqtext
23612,167004622,no code
23663,167004614,no code
23664,167004617,no code
23668,167004620,no code
23703,167014643,no code
23878,167029988,nb file
23890,167029988,nb file
23893,167029988,nb file
23905,167028531,no code
24073,167028080,no code
24083,167028211,no code
24228,167042366,nb file
24262,167042366,nb file
24267,167042366,no code
24477,167050754,no code
24503,167057613,no code
24626,167065475,no code
24630,167065475,no code
24808,167064380,no code
24810,167064380,no code
24811,167064380,no code
24859,167065324,no code
24872,167070415,nb file
24954,167069084,no code
24957,167069084,no code
25067,167074890,no code
25100,167077007,no code
25155,167077010,no code
25254,167082678,no code
25322,167083664,no code
25348,167082635,no code
25349,167082635,no code
25353,167082635,no code
25356,167082635,no code
25379,167088706,no code
25388,167088061,no code
25420,167087128,no code
25438,167091915,no code
25492,167093632,no code
25496,167093632,no code
25596,167095550,no code
25619,167097647,no code
25873,167112013,no code
25916,167108095,no code
25958,167118957,no code
25969,167118861,has_author
25970,167118861,has_author
25971,167118861,has_author
25972,167118861,has_author
25973,167118861,has_author
25974,167118861,has_author
25975,167118861,has_author
25976,167118861,has_author
25977,167118861,has_author
25978,167118861,has_author
25979,167118861,has_author
25980,167118861,has_author
25981,167118861,has_author
25982,167118861,has_author
25983,167118861,has_author
25984,167118861,has_author
25985,167118861,has_author
25986,167118861,has_author
25987,167118861,has_author
25988,167118861,has_author
25989,167118861,has_author
25990,167118861,has_author
25991,167118861,has_author
25992,167118861,has_author
25993,167118861,has_author
25994,167118861,has_author
25995,167118861,has_author
25996,167118861,has_author
25997,167118861,has_author
25998,167118861,has_author
25999,167118861,has_author
26000,167118861,has_author
26001,167118861,has_author
26002,167118861,has_author
26003,167118861,has_author
26004,167118861,has_author
26097,167119213,no code
26108,167116484,no code
26167,167122602,nb file
26171,167122602,nb file
26178,167121556,no code
26201,167121556,no code
26202,167121556,no code
26213,167121556,no code
26219,167121556,no code
26225,167121556,no code
26233,167121556,no code
26268,167121556,no code
26288,167121556,no code
26305,167121556,no code
26321,167121556,no code
26327,167121556,no code
26328,167121556,no code
26378,167123589,nb file
26380,167123589,nb file
26412,167120177,no code
26449,167124579,no code
26456,167124579,no code
26471,167131476,no code
26592,167136482,no code
26594,167136482,no code
26603,167136482,no code
26621,167136482,no code
26623,167136482,no code
26625,167136482,no code
26626,167136482,no code
26632,167136482,no code
26638,167136482,no code
26645,167136482,no code
26647,167136482,no code
26650,167136482,no code
26710,167140225,no code
26717,167140225,no code
26718,167140225,no code
26719,167140225,no code
26720,167140225,no code
26723,167140225,no code
26725,167140225,no code
26730,167140225,no code
26796,167146578,no code
26798,167146578,no code
26842,167143168,no code
26934,167156226,nb file
26957,167151155,no code
26969,167151155,no code
26970,167151155,no code
27019,167165412,no code
27024,167165412,no code
27048,167165412,no code
27049,167165412,no code
27060,167165412,no code
27076,167161465,no code
27177,167168128,no code
27178,167168128,no code
27308,167173097,no code
27350,167175485,nb file
27351,167171601,no code
27374,167176916,no code
27421,167178127,no code
27422,167178127,no code
27425,167179674,nb file
27440,167177539,no code
27502,167176765,no code
27509,167181026,no code
27543,167180766,no code
27545,167180766,no code
27575,167180766,no code
27607,167190300,no code
27615,167192230,no code
27616,167192230,no code
27617,167192230,no code
27618,167192230,no code
27619,167192230,no code
27621,167192230,no code
27622,167192230,no code
27633,167189600,no code
27651,167191625,no code
27661,167191625,no code
27708,167194922,no code
27714,167195280,no code
27716,167195280,no code
27718,167195280,no code
27719,167195280,no code
27720,167195280,no code
27721,167195280,no code
27722,167195280,no code
27723,167195280,no code
27725,167195280,no code
27728,167195280,no code
27767,167196551,no code
27819,167199501,no code
27828,167198182,no code
27843,167205607,no code
27932,167203787,no code
27939,167203787,no code
27962,167204041,no code
28208,167214336,nb file
28239,167228572,has_author
28240,167228572,has_author
28260,167222376,no code
28262,167222376,no code
28263,167222376,no code
28265,167222376,no code
28266,167222376,no code
28307,167228849,no code
28316,167221710,no code
28380,167232795,no code
28391,167232795,no code
28396,167232795,no code
28403,167232795,no code
28407,167232795,no code
28409,167232795,no code
28411,167232795,no code
28456,167236796,no code
28457,167236796,no code
28464,167236796,no code
28465,167236796,no code
28470,167236796,no code
28478,167236796,no code
28481,167236796,no code
28483,167236796,no code
28485,167236796,no code
28486,167236796,no code
28490,167236796,no code
28496,167236796,no code
28499,167236796,no code
28506,167236796,no code
28507,167236796,no code
28509,167236796,no code
28511,167236796,no code
28556,167231604,no code
28557,167231608,no code
28596,167230100,no code
28617,167244150,filtered out
28618,167244150,filtered out
28619,167244150,filtered out
28620,167244150,filtered out
28621,167244150,filtered out
28859,167248515,no code
28862,167252003,no code
28866,167252003,no code
28867,167252003,no code
28868,167252003,no code
28869,167252003,has_reqtext
28873,167252003,no code
28874,167252003,no code
28875,167252003,no code
28876,167252003,no code
28877,167252003,no code
28878,167252003,no code
28879,167252003,no code
28880,167252003,no code
28882,167252003,no code
28887,167252003,no code
28888,167252003,no code
28891,167252003,no code
28892,167252003,no code
28894,167252003,no code
28896,167252003,no code
28897,167252003,no code
28903,167252003,no code
28904,167252003,no code
28907,167252003,no code
28910,167252003,no code
28912,167252003,no code
28913,167252003,has_reqtext
28929,167252303,no code
28930,167252303,no code
28966,167250343,nb file
29369,167255070,no code
29429,167262995,filtered out
29430,167262995,filtered out
29442,167264317,no code
29451,167260979,no code
29452,167260979,no code
29453,167260979,no code
29458,167260979,no code
29588,167271740,no code
29607,167271735,no code
29611,167271735,no code
29613,167271735,no code
29627,167271761,no code
29630,167271774,no code
29631,167271774,no code
29632,167271813,no code
29639,167271813,no code
29650,167271932,no code
29704,167271900,no code
29706,167271900,no code
29728,167272145,no code
29730,167272145,no code
29803,167277368,no code
29805,167274962,no code
29806,167274962,no code
29807,167274962,no code
29907,167277364,no code
29911,167277364,no code
29912,167277364,no code
29922,167277364,no code
29927,167277364,no code
29930,167277364,no code
29933,167277364,no code
29934,167277364,no code
29948,167277364,no code
29950,167277364,no code
29951,167277364,no code
29979,167276294,no code
29983,167276294,no code
29992,167275536,no code
30001,167275536,no code
30156,167279059,no code
30159,167279198,no code
30168,167279198,no code
30169,167279198,no code
30182,167279198,no code
30217,167279237,no code
30218,167279237,no code
30219,167279237,no code
30220,167279237,no code
30221,167279237,no code
30222,167279237,no code
30223,167279237,no code
30224,167279237,no code
30225,167279237,no code
30226,167279237,no code
30227,167279237,no code
30228,167279237,no code
30229,167279237,no code
30230,167279237,no code
30231,167279237,no code
30232,167279237,no code
30233,167279237,no code
30234,167279237,no code
30235,167279237,no code
30236,167279237,no code
30237,167279237,no code
30238,167279237,no code
30239,167279237,no code
30240,167279237,no code
30241,167279237,no code
30242,167279237,no code
30243,167279237,no code
30244,167279237,no code
30245,167279237,no code
30246,167279237,no code
30247,167279237,no code
30248,167279237,no code
30255,167280463,no code
30261,167280463,no code
30411,167300100,no code
30434,167300100,no code
30435,167300100,no code
30446,167300100,no code
30452,167300100,no code
30458,167300100,no code
30466,167300100,no code
30501,167300100,no code
30521,167300100,no code
30538,167300100,no code
30554,167300100,no code
30560,167300100,no code
30561,167300100,no code
30655,167297521,no code
30723,167302880,no code
30724,167302880,no code
30725,167302880,no code
30727,167302880,no code
30728,167302880,no code
30737,167302880,no code
30738,167302880,no code
30740,167302880,no code
30741,167302880,no code
30743,167302880,no code
30757,167305982,no code
30887,167306762,no code
30917,167310883,no code
30922,167310883,no code
30929,167310883,no code
30935,167310883,no code
30944,167310883,no code
30950,167310883,no code
30968,167311672,nb file
31007,167318489,no code
31093,167324870,nb file
31094,167324870,no code
31095,167324870,nb file
31097,167324870,no code
31212,167324759,no code
31213,167324759,no code
31215,167324759,no code
31218,167324759,no code
31228,167324759,no code
31231,167324759,no code
31233,167324759,no code
31345,167332005,no code
31362,167333367,nb file
31370,167327599,no code
31372,167327599,no code
31382,167335295,no code
31384,167335295,no code
31387,167332014,no code
31616,167347845,no code
31631,167347845,no code
31640,167347845,no code
31642,167347845,no code
31644,167347845,no code
31649,167347845,no code
31653,167347845,no code
31661,167347845,no code
31669,167347845,no code
31671,167347845,no code
31674,167347845,no code
31676,167347845,no code
31677,167347845,no code
31759,167352911,nb file
31788,167357401,no code
31799,167357401,no code
31826,167353365,no code
31843,167359823,no code
31849,167359823,no code
31850,167359823,no code
31852,167359823,no code
31853,167359823,no code
31854,167359823,no code
31855,167359823,no code
31856,167359823,no code
31857,167359560,no code
31926,167364574,no code
32052,167374290,no code
32071,167375803,no code
32103,167375434,no code
32136,167381754,no code
32138,167381754,no code
32141,167381754,no code
32142,167381754,no code
32143,167381754,no code
32144,167381754,no code
32147,167381754,no code
32149,167381754,no code
32150,167381754,no code
32153,167381754,no code
32161,167379871,no code
32184,167382008,filtered out
32185,167382008,filtered out
32186,167382008,filtered out
32187,167382008,filtered out
32188,167382008,filtered out
32189,167382008,filtered out
32190,167382008,filtered out
32191,167382008,filtered out
32192,167382008,filtered out
32193,167382008,filtered out
32283,167387884,nb file
32290,167387671,no code
32293,167390186,no code
32296,167390186,no code
32297,167390186,no code
32304,167390186,no code
32412,167403850,no code
32436,167403850,no code
32437,167403850,no code
32452,167401634,nb file
32486,167395743,no code
32490,167395743,no code
32518,167399012,no code
32551,167409630,no code
32553,167409630,no code
32570,167409630,no code
32586,167409630,no code
32706,167420188,no code
32719,167417366,no code
32761,167417130,no code
32850,167428047,no code
32852,167428047,no code
32904,167425787,no code
32915,167421891,no code
32916,167421891,no code
32996,167429689,no code
33061,167439573,no code
33063,167439573,no code
33064,167439573,no code
33071,167439573,no code
33072,167439573,no code
33091,167438338,no code
33101,167438338,no code
33110,167440778,no code
33115,167440778,no code
33116,167440778,no code
33117,167440778,no code
33120,167440778,no code
33123,167440778,no code
33128,167440778,no code
33133,167440778,no code
33150,167440778,no code
33152,167440778,no code
33159,167440778,no code
33162,167440778,no code
33163,167440778,no code
33166,167440778,no code
33169,167440778,no code
33173,167440778,no code
33175,167440778,no code
33181,167440778,no code
33186,167440778,no code
33196,167439896,no code
33197,167439896,no code
33198,167439896,no code
33280,167439900,no code
33311,167445693,no code
33315,167444915,nb file
33354,167446499,no code
33359,167446499,no code
33383,167449685,no code
33426,167448961,no code
33438,167448961,no code
33459,167454634,no code
33460,167454634,no code
33489,167454661,nb file
33506,167454661,no code
33520,167454661,nb file
33522,167454661,no code
33547,167450946,no code
33552,167450946,no code
33615,167458219,no code
33616,167458219,no code
33618,167458219,no code
33619,167458219,no code
33620,167458219,no code
33621,167458219,no code
33622,167458219,no code
33625,167458219,no code
33626,167458219,no code
33627,167458219,no code
33628,167458219,no code
33629,167458219,no code
33630,167458219,no code
33631,167458219,no code
33632,167458219,no code
33634,167458219,no code
33635,167458219,no code
33636,167458219,no code
33637,167458219,no code
33666,167458448,nb file
33678,167458448,nb file
33685,167458592,no code
33686,167458592,no code
33695,167466596,no code
33699,167466596,no code
33703,167466596,no code
33714,167466596,no code
33720,167466596,no code
33878,167467264,no code
33950,167467525,no code
33971,167467525,no code
33983,167467525,no code
33992,167467525,no code
34040,167467525,no code
34060,167463683,no code
34061,167463683,no code
34067,167462627,no code
34090,167462627,no code
34091,167462627,no code
34102,167462627,no code
34108,167462627,no code
34114,167462627,no code
34122,167462627,no code
34157,167462627,no code
34177,167462627,no code
34194,167462627,no code
34210,167462627,no code
34216,167462627,no code
34217,167462627,no code
34326,167469008,no code
34328,167469008,no code
34344,167470284,no code
34345,167470284,no code
34346,167470284,no code
34348,167470284,no code
34350,167470284,no code
34351,167470284,no code
34352,167470284,no code
34353,167470284,no code
34354,167470284,no code
34355,167470284,no code
34411,167481493,has_author
34417,167481163,has_author
34418,167476110,no code
34419,167476110,no code
34457,167482680,no code
34460,167482680,no code
34482,167487537,has_author
34483,167487537,has_author
34484,167487537,has_author
34485,167487537,has_author
34486,167487537,has_author
34490,167483140,no code
34598,167492499,no code
34605,167492499,no code
34607,167492499,no code
34609,167492499,no code
34701,167496657,no code
34714,167496657,no code
34716,167496657,no code
34730,167496657,no code
34788,167500717,no code
34798,167497060,no code
35009,167499534,no code
35086,167504176,no code
35087,167504176,no code
35101,167506106,no code
35102,167506106,no code
35104,167506106,no code
35105,167506106,no code
35106,167506106,no code
35107,167506106,no code
35108,167506106,no code
35109,167506106,no code
35112,167506106,no code
35113,167506106,no code
35115,167506106,no code
35116,167506106,no code
35117,167506106,no code
35118,167506106,no code
35119,167506106,no code
35120,167506106,no code
35125,167506106,no code
35126,167506106,no code
35127,167506106,no code
35128,167506106,no code
35129,167506106,no code
35130,167506106,no code
35131,167506106,no code
35132,167506106,no code
35133,167506106,no code
35134,167506106,no code
35135,167506106,no code
35137,167506106,no code
35141,167506106,no code
35142,167506106,no code
35143,167506106,no code
35144,167506106,no code
35146,167506106,no code
35147,167506106,no code
35148,167506106,no code
35150,167506106,no code
35177,167505718,no code
35188,167505718,no code
35200,167505718,no code
35218,167505718,no code
35244,167505718,no code
35332,167516600,no code
35336,167516600,no code
35341,167516600,no code
35403,167513690,no code
35419,167512431,no code
35471,167516974,no code
35474,167511840,no code
35488,167511840,no code
35492,167511200,no code
35504,167511200,no code
35519,167511200,no code
35564,167520977,no code
35627,167518074,no code
35674,167517656,no code
35747,167526256,no code
35749,167528084,no code
35750,167528084,no code
35751,167528084,no code
35752,167528084,no code
35753,167528084,no code
35755,167528084,no code
35761,167531175,no code
35765,167529312,no code
35770,167529312,no code
35778,167529570,no code
