nb_id,repo_id,err_in
62582,168613040,nb file
62594,168613040,no code
62637,168615336,no code
62690,168619521,has_reqtext
62896,168626178,no code
62962,168631605,no code
63282,168644201,filtered out
63283,168644201,filtered out
63284,168644201,filtered out
63285,168644201,filtered out
63336,168640042,no code
63341,168640042,no code
63343,168642869,no code
63344,168642869,no code
63345,168642869,no code
63346,168642869,no code
63347,168642869,no code
63348,168642869,no code
63349,168642869,no code
63350,168642869,no code
63351,168642869,no code
63363,168642152,no code
63441,168647503,no code
63451,168645318,no code
63453,168645318,no code
63454,168645318,no code
63469,168648481,no code
63471,168648481,no code
63517,168655205,no code
63531,168654998,no code
63533,168654998,no code
63539,168654998,no code
63540,168654998,no code
63542,168654998,no code
63548,168654998,no code
63551,168654998,no code
63554,168654998,no code
63556,168654998,no code
63559,168654998,no code
63562,168654998,no code
63563,168654998,no code
63565,168654998,no code
63567,168654998,no code
63569,168654998,no code
63583,168654998,no code
63586,168654998,no code
63588,168654998,no code
63590,168654998,no code
63596,168654998,no code
63600,168652676,no code
63699,168659942,no code
63756,168660818,nb file
63812,168660508,no code
63813,168660508,no code
63816,168660508,no code
63831,168659381,no code
63842,168663096,no code
63868,168665913,no code
63870,168665913,no code
63871,168665913,no code
63873,168665913,no code
64058,168672610,no code
64070,168672632,no code
64082,168672632,no code
64127,168672400,api
64128,168672400,api
64129,168672400,api
64149,168682413,no code
64170,168677937,has_author
64171,168677937,has_author
64172,168677937,has_author
64173,168677937,has_author
64174,168677937,has_author
64175,168677937,has_author
64336,168685810,no code
64338,168685810,no code
64369,168685658,nb file
64370,168685658,nb file
64417,168697233,no code
64691,168695880,nb file
64694,168695880,no code
64701,168692703,no code
64745,168695243,no code
65166,168697319,no code
65515,168702128,no code
65520,168702128,nb file
65683,168713653,no code
65740,168721951,no code
65847,168719317,no code
65974,168730742,no code
65980,168730742,no code
66005,168724977,filtered out
66006,168724977,filtered out
66007,168724977,filtered out
66008,168724977,filtered out
66118,168726358,no code
66179,168726483,no code
66188,168726483,no code
66229,168737120,no code
66363,168741917,no code
66380,168741917,no code
66484,168741614,has_reqtext
66485,168741614,no code
66486,168741614,has_reqtext
66487,168741614,no code
66488,168741614,has_reqtext
66489,168741614,has_reqtext
66508,168750476,no code
66567,168750476,no code
66574,168750476,no code
66597,168750476,no code
66650,168750476,no code
66666,168750476,no code
66680,168750476,no code
66779,168750476,no code
66906,168747440,no code
66912,168747440,no code
66916,168747440,no code
66925,168747440,no code
66926,168747440,no code
66928,168747440,no code
66930,168747440,no code
66931,168747440,no code
66935,168747440,no code
66938,168747440,no code
66939,168747440,no code
66940,168747440,no code
67020,168753158,no code
67045,168754797,no code
67192,168761436,no code
67193,168761620,no code
67210,168761650,nb file
67223,168762891,no code
67230,168763268,nb file
67283,168768715,no code
67284,168768742,no code
67285,168768744,no code
67287,168768750,no code
67289,168769198,no code
67293,168769198,no code
67302,168769198,no code
67316,168768789,no code
67321,168768768,no code
67322,168768779,no code
67323,168768559,no code
67329,168768686,no code
67349,168772327,no code
67360,168772327,no code
67383,168772327,no code
67384,168772327,no code
67409,168772327,no code
67421,168772327,no code
67429,168772327,no code
67445,168772327,no code
67453,168772327,no code
67502,168772327,no code
67535,168772327,no code
67568,168772327,no code
67597,168772327,no code
67611,168772327,no code
67612,168772327,no code
67638,168772327,no code
67679,168772445,no code
67683,168772445,no code
67687,168772445,no code
67693,168772445,no code
67695,168772445,no code
67698,168772073,no code
67708,168772274,filtered out
67709,168772274,filtered out
67710,168772274,filtered out
67711,168772274,filtered out
67712,168772274,filtered out
67713,168772274,filtered out
67714,168772274,filtered out
67715,168772274,filtered out
67716,168772274,filtered out
67717,168772274,filtered out
67718,168772274,filtered out
67719,168772274,filtered out
67720,168772274,filtered out
67802,168779398,num_commits
67846,168777971,no code
67850,168777971,no code
67931,168783634,num_commits
67953,168783634,num_commits
67958,168783634,no code
67993,168779666,no code
68011,168782563,no code
68015,168782563,no code
68016,168782563,no code
68021,168782563,no code
68031,168781935,no code
68050,168783131,nb file
68051,168783131,nb file
68052,168783131,nb file
68053,168783131,nb file
68054,168783131,nb file
68055,168783131,nb file
68056,168783131,nb file
68057,168783131,nb file
68058,168783131,nb file
68059,168783131,nb file
68060,168783131,nb file
68061,168783131,nb file
68062,168783131,nb file
68063,168783131,nb file
68064,168783131,nb file
68065,168783131,nb file
68066,168783131,nb file
68088,168781232,no code
68145,168781232,no code
68189,168781232,no code
68265,168781232,no code
68289,168783222,no code
68303,168786489,filtered out
68389,168787689,no code
68394,168787689,no code
68395,168787689,no code
68409,168787689,no code
68422,168783726,no code
68434,168783726,no code
68436,168783726,no code
68441,168783726,no code
68442,168783726,no code
68445,168783726,no code
68452,168783726,no code
68477,168787989,no code
68501,168791313,no code
68505,168791821,no code
68519,168791172,no code
68522,168791172,no code
68526,168791172,no code
68530,168791172,no code
68532,168791172,no code
68535,168791172,no code
68536,168791172,no code
68540,168791172,no code
68541,168791172,no code
68546,168791172,no code
68547,168791172,no code
68551,168791172,no code
68558,168791172,no code
68561,168791172,no code
68562,168791172,no code
68567,168791172,no code
68568,168791172,no code
68569,168791172,no code
68572,168791172,no code
68573,168791172,no code
68574,168791172,no code
68615,168791117,no code
68709,168794472,no code
68809,168799355,filtered out
68810,168799355,filtered out
68811,168799355,filtered out
68812,168799355,filtered out
68813,168799355,filtered out
68814,168799355,filtered out
68815,168799355,filtered out
68816,168799355,filtered out
68817,168799355,filtered out
68818,168799355,filtered out
68876,168799886,no code
68887,168799886,no code
68893,168798327,no code
69028,168909979,no code
69031,168909979,no code
69036,168909979,no code
69193,168912403,no code
69396,168965815,no code
69400,168965815,no code
69413,168955583,no code
69434,168942355,output_cell_prop
69434,168942355,image_prop
70113,168989958,nb file
70128,168992915,nb file
70170,168984261,no code
70178,168984261,no code
70180,168984261,no code
70183,168984261,no code
70184,168984261,no code
70185,168984261,no code
70268,169013351,no code
70303,169027377,no code
70328,169031283,no code
70329,169031283,no code
70330,169031283,no code
70374,169060350,no code
70377,169060350,no code
70392,169060350,no code
70396,169060350,no code
70411,169060350,no code
70413,169060350,no code
70419,169060350,no code
70421,169060350,no code
70423,169060350,no code
70459,169048958,no code
70480,169054621,no code
70691,169099199,no code
70692,169099199,no code
70709,169122695,no code
70710,169122695,no code
70713,169122695,no code
70718,169094027,no code
70722,169094027,no code
70724,169094027,no code
70731,169100155,no code
70764,169108164,no code
70890,169143024,no code
70893,169143024,no code
70900,169143024,no code
70946,169161608,no code
71041,169137898,no code
71042,169137898,no code
71059,169137898,no code
71071,169137898,no code
71075,169137898,no code
71099,169137898,no code
71123,169137898,no code
71136,169137898,no code
71260,169172877,no code
71264,169172877,no code
71282,169190520,no code
71344,169172821,no code
71389,169178503,no code
71434,169178503,no code
71440,169178503,no code
71465,169178503,no code
71481,169178503,no code
71500,169178503,no code
