nb_id,error,longer_beginning,longer_ending,has_author,has_equation,jupyter_prop,output_cell_prop,markdown_prop,num_contrib,image_prop,is_education,language,has_links,has_comments,md_frequency,has_title,num_commits,md_format,non_exec_prop,exec_inorder,exec_skips,has_error,speaking_language
212789,,nan,nan,False,nan,0.5809788849154887,0.5,0.0,1,0.0,True,python,nan,True,nan,False,1,nan,0.0,nan,nan,False,nan
212885,,nan,nan,False,nan,0.99792539519152,0.25,0.0,4,0.0,False,python,nan,True,nan,False,1,nan,0.0,1.0,6.333333333333332,False,nan
212999,,False,False,False,False,1.0,0.3076923076923077,0.07142857142857142,1,0.25,False,python,False,True,0.15384615384615385,False,2,False,0.0,1.0,1.0,False,German
213161,,nan,nan,False,nan,0.9635840609523764,0.25,0.0,1,0.0,False,python,nan,True,nan,False,2,nan,0.04166666666666666,0.6666666666666666,33.61904761904762,True,nan
213200,,nan,nan,False,nan,0.7330942837736988,0.25,0.0,1,1.0,False,python,nan,True,nan,False,3,nan,0.0,1.0,28.0,False,nan
213225,,True,True,False,True,0.282740759934599,0.5051546391752577,0.3263888888888889,8,0.14285714285714285,True,python,True,True,0.5314685314685315,False,5,True,0.05154639175257732,0.8461538461538461,22.659340659340657,False,English
213374,,True,False,False,True,1.0,0.17647058823529413,0.4848484848484849,1,0.0,True,python,True,True,0.71875,True,1,True,0.6470588235294118,0.25,47.0,False,English
213446,,True,False,False,False,1.0,0.625,0.42857142857142855,0,0.6,False,python,False,True,0.9230769230769232,False,1,False,0.0,0.8571428571428571,0.8571428571428571,False,English
213447,,True,False,False,False,1.0,0.5555555555555556,0.4375,0,0.6,False,python,False,True,0.8,False,1,False,0.0,0.75,0.75,False,English
213448,,True,False,False,False,1.0,0.5555555555555556,0.4375,0,0.6,False,python,False,True,0.8,False,1,False,0.0,0.75,1.375,False,English
213872,,True,False,False,False,0.9999407318415624,0.7647058823529411,0.19047619047619047,1,0.5384615384615384,True,python,True,True,0.25,True,4,True,0.0,1.0,1.1428571428571428,False,English
213976,,nan,nan,False,nan,1.0,1.0,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,nan,nan,True,nan
214033,,True,True,False,True,0.9033832263862172,0.0,0.5,7,nan,True,python,False,True,0.8947368421052632,True,3,True,0.9,nan,nan,False,English
214077,,nan,nan,False,nan,0.9997307424486274,0.25,0.0,1,1.0,False,python,nan,True,nan,False,1,nan,0.0,1.0,4.166666666666667,False,nan
214115,api,,,,,,,,,,,,,,,,,,,,,,
214337,,True,False,False,False,1.0,0.3333333333333333,0.5,0,0.0,False,python,False,True,1.0,True,1,False,0.0,1.0,1.0,False,English
214437,no_code,,,,,,,,,,,,,,,,,,,,,,
214939,,False,False,False,False,0.3325187433522713,0.8571428571428571,0.5333333333333333,2,0.0,True,python,True,False,0.9285714285714286,False,1,True,0.0,0.6,8.0,False,English
214989,,True,False,False,False,0.9985471313740664,0.6363636363636364,0.35294117647058826,2,0.0,True,python,True,True,0.1875,True,1,True,0.0,0.8,7.7,False,English
215144,,True,False,False,False,0.9894781117546187,0.8181818181818182,0.7659574468085106,0,0.2222222222222222,True,python,True,True,0.4782608695652174,True,1,True,0.0,1.0,1.0,False,English
215145,,True,False,False,False,0.9894781117546187,0.8181818181818182,0.7659574468085106,0,0.2222222222222222,True,python,True,True,0.4782608695652174,True,1,True,0.0,1.0,1.0,False,English
215212,,True,True,False,False,0.9033832263862172,0.5,0.5,7,0.6,False,python,False,True,1.0,True,4,True,0.0,1.0,1.0,False,English
215297,,False,False,False,False,1.0,0.5625,0.05882352941176471,1,0.1111111111111111,False,python,False,True,0.125,False,1,False,0.0,0.8333333333333334,3.0,False,Indonesian
215355,,False,True,False,True,nan,0.3333333333333333,0.5370370370370371,1,0.42857142857142855,True,python,False,True,0.7169811320754716,False,1,True,0.6190476190476191,1.0,1.0,True,English
215629,,True,False,False,True,0.7264273142045768,0.625,0.5217391304347826,1,0.8,True,python,True,True,0.7272727272727273,False,1,False,0.0,1.0,2.0,False,English
215630,api,,,,,,,,,,,,,,,,,,,,,,
215754,,True,False,False,True,0.7264273142045768,0.625,0.5217391304347826,1,0.8,True,python,True,True,0.7272727272727273,False,1,False,0.0,1.0,2.0,False,English
215755,api,,,,,,,,,,,,,,,,,,,,,,
215756,api,,,,,,,,,,,,,,,,,,,,,,
215757,api,,,,,,,,,,,,,,,,,,,,,,
215932,,nan,nan,False,nan,0.8955149608321562,0.6,0.0,1,0.0,False,ansible,nan,nan,nan,False,4,nan,0.2,1.0,1.0,False,nan
215947,,nan,nan,False,True,0.7264273142045768,0.0,0.75,1,nan,False,python,False,False,0.3333333333333333,False,2,False,0.0,nan,nan,False,nan
216000,,nan,nan,False,nan,0.7480796757028442,0.0,0.0,1,nan,False,python,nan,True,nan,False,1,nan,0.0,nan,nan,False,nan
216045,,nan,nan,False,nan,nan,0.5,0.0,1,0.0,True,python,nan,False,nan,False,1,nan,0.0,nan,nan,True,nan
217120,,True,False,False,False,0.9993305931519536,0.3333333333333333,0.2058823529411765,1,0.6666666666666666,True,python,False,True,0.3333333333333333,True,2,True,0.0,0.8846153846153846,57.57692307692307,False,English
217297,,False,False,False,False,0.9996327340694068,0.625,0.3333333333333333,3,0.6,True,python,True,True,0.6086956521739131,False,1,False,0.0,0.8333333333333334,1.5,False,English
217347,,True,False,False,False,0.9993305931519536,0.3333333333333333,0.2058823529411765,1,0.6666666666666666,True,python,False,True,0.3333333333333333,True,1,True,0.0,0.8846153846153846,57.57692307692307,False,English
217423,,True,True,False,False,0.3463082684701438,0.5853658536585366,0.4057971014492754,12,0.20833333333333331,True,python,True,True,0.5147058823529411,True,4,True,0.0,1.0,1.3,False,English
217738,,False,False,False,False,1.0,0.75,0.4545454545454545,1,0.6666666666666666,True,python,False,True,0.627906976744186,False,1,True,0.0,1.0,1.0,False,English
218003,,nan,nan,False,nan,0.282740759934599,0.8275862068965517,0.0,8,0.0,False,python,nan,False,nan,False,3,nan,0.0,0.7142857142857143,16.678571428571427,False,nan
218125,api,,,,,,,,,,,,,,,,,,,,,,
218322,,True,True,False,False,nan,0.29411764705882354,0.4516129032258064,2,0.0,False,haskell,False,nan,0.43333333333333335,True,1,False,0.7058823529411765,1.0,1.25,False,Spanish
218453,no_code,,,,,,,,,,,,,,,,,,,,,,
218673,,False,False,False,False,0.7386462332668154,0.0,0.9722222222222222,1,nan,True,python,True,False,0.028571428571428567,True,2,True,0.0,nan,nan,False,English
218709,api,,,,,,,,,,,,,,,,,,,,,,
218821,,nan,nan,False,nan,0.9055822107188176,0.95,0.0,21,1.0,False,python,nan,True,nan,False,30,nan,0.0,0.8974358974358975,8.153846153846152,False,nan
218929,api,,,,,,,,,,,,,,,,,,,,,,
218974,,nan,nan,False,nan,0.9979684624854709,0.5714285714285714,0.0,1,0.5,False,python,nan,True,nan,False,2,nan,0.0,1.0,1.6666666666666667,False,nan
218994,,True,False,False,False,0.9999407318415624,0.7368421052631579,0.20833333333333331,1,0.5714285714285714,False,python,True,True,0.43478260869565216,False,3,True,0.0,0.9333333333333332,1.2666666666666666,False,English
219181,,True,False,False,False,0.9997983732705804,0.3478260869565217,0.4772727272727273,2,0.0,True,python,True,False,0.9069767441860463,True,1,True,0.0,1.0,3.136363636363636,False,English
219322,,True,False,False,True,0.991082223351366,0.6896551724137931,0.3012048192771085,1,0.725,False,python,True,True,0.25609756097560976,True,5,True,0.03448275862068965,0.7777777777777778,28.574074074074073,True,English
219396,,False,False,False,False,1.0,0.7258064516129032,0.04615384615384616,1,0.26666666666666666,True,python,False,True,0.09375,False,1,False,0.0,1.0,1.0,False,English
219701,,nan,nan,False,nan,1.0,0.8181818181818182,0.0,1,0.5555555555555556,False,python,nan,False,nan,False,1,nan,0.0,1.0,1.1111111111111112,False,nan
219824,,nan,nan,False,nan,0.6588237492758228,0.3333333333333333,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.3333333333333333,1.0,22.25,False,nan
219962,,nan,nan,False,nan,1.0,0.8181818181818182,0.0,1,0.5555555555555556,False,python,nan,False,nan,False,1,nan,0.0,1.0,1.1111111111111112,False,nan
219982,,nan,nan,False,nan,1.0,0.75,0.0,1,0.16666666666666666,False,python,nan,False,nan,False,1,nan,0.0,1.0,1.0,False,nan
220068,,False,False,False,False,1.0,0.6,0.3333333333333333,1,0.6666666666666666,True,python,False,True,0.6428571428571429,True,1,False,0.0,1.0,1.0,False,English
220123,,nan,nan,False,nan,0.9997307424486274,0.25,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,0.6363636363636364,60.18181818181818,False,nan
220140,,False,False,False,False,1.0,0.5,0.3043478260869565,0,0.0,False,python,False,True,0.5909090909090909,True,1,False,0.0,1.0,2.9285714285714284,False,English
220237,,True,False,False,False,0.7205870112944862,0.5625,0.5428571428571428,1,0.1111111111111111,True,python,True,True,0.5588235294117647,True,4,False,0.0,0.7692307692307693,9.692307692307693,True,English
220394,,True,False,False,False,0.7205870112944862,0.5625,0.5428571428571428,1,0.1111111111111111,True,python,True,True,0.5588235294117647,True,1,False,0.0,0.7692307692307693,9.692307692307693,True,English
220548,,True,False,False,False,1.0,0.5555555555555556,0.4,0,0.6,False,python,False,True,0.8571428571428571,False,1,False,0.0,0.75,1.375,False,English
221142,,False,False,False,False,0.3493363393856414,0.42857142857142855,0.4166666666666667,1,0.0,True,python,True,True,0.7272727272727273,False,1,True,0.0,1.0,1.2,False,English
221299,,False,True,False,False,nan,0.8888888888888888,0.6,1,0.0,True,python,True,False,0.6666666666666666,True,1,True,0.0,1.0,1.0,False,English
221404,,True,False,False,False,0.5075884816777709,0.3333333333333333,0.9662921348314608,3,0.0,True,nan,True,nan,0.06818181818181818,True,3,True,0.6666666666666666,nan,nan,False,English
221640,,True,False,False,False,0.9054510068055251,0.05555555555555555,0.5909090909090909,1,0.0,True,python,False,True,0.7674418604651163,True,1,True,0.3333333333333333,1.0,1.0,False,English
221780,,True,False,False,True,0.5703683379108072,0.5,0.6,5,0.6666666666666666,True,python,False,True,0.7857142857142857,False,5,True,0.0,1.0,1.0,False,English
222017,,True,False,False,False,1.0,0.5555555555555556,0.4375,0,0.6,False,python,False,True,0.8,False,1,False,0.0,0.75,0.75,False,English
222026,,False,False,False,False,0.7642097621386172,0.5789473684210527,0.13636363636363635,3,0.0,False,python,False,True,0.2380952380952381,False,1,False,0.10526315789473684,0.9285714285714286,3.3571428571428568,False,English
222121,,nan,nan,False,nan,0.048609660864423095,0.3333333333333333,0.0,2,0.5,False,python,nan,True,nan,False,2,nan,0.0,1.0,10.75,False,nan
222242,,True,True,False,False,0.9276120766181368,0.75,0.5,1,0.0,False,julia,False,nan,1.0,True,1,True,0.0,0.8571428571428571,3.571428571428572,False,English
223124,,nan,nan,False,nan,0.6588237492758228,0.3333333333333333,0.0,1,0.0,False,python,nan,True,nan,False,2,nan,0.3333333333333333,1.0,22.25,False,nan
223477,,False,False,False,False,nan,0.1,0.09090909090909093,1,1.0,False,python,False,True,0.2,False,2,False,0.5,1.0,1.0,False,English
223539,,False,False,False,False,0.7386462332668154,1.0,0.7948717948717948,1,0.0,True,python,True,True,0.3947368421052632,True,3,True,0.0,1.0,2.571428571428572,False,English
223765,,False,True,False,True,0.9085572112577446,0.6428571428571429,0.3488372093023256,1,0.0,True,python,False,True,0.42857142857142855,True,1,False,0.0,0.9629629629629628,3.0,False,English
223843,,True,True,False,False,nan,0.0,0.8780487804878049,1,nan,True,python,True,True,0.25,True,1,True,0.8,nan,nan,False,English
223864,,nan,nan,False,nan,nan,0.5,0.0,1,0.0,False,python,nan,False,nan,False,2,nan,0.0,0.9,2.2,False,nan
223938,,nan,nan,False,nan,0.7264273142045768,0.75,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,0.6666666666666666,21.33333333333333,False,nan
223939,,nan,nan,False,nan,0.7264273142045768,0.75,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,0.6666666666666666,0.6666666666666666,False,nan
224064,,nan,nan,False,nan,0.5809788849154887,0.5,0.0,1,0.0,True,python,nan,True,nan,False,1,nan,0.0,nan,nan,False,nan
224065,api,,,,,,,,,,,,,,,,,,,,,,
224228,,True,False,False,False,nan,0.4736842105263158,0.525,1,0.0,True,python,True,True,0.6666666666666666,True,2,False,0.0,1.0,1.0,False,English
224299,,nan,nan,False,nan,0.951124842887438,1.0,0.0,1,1.0,False,python,nan,True,nan,False,2,nan,0.0,nan,nan,False,nan
224654,,True,True,False,False,nan,0.3888888888888889,0.7230769230769231,1,0.2857142857142857,True,python,True,True,0.4961240310077519,True,1,True,0.0,0.7714285714285715,2.571428571428572,False,English
224733,,True,False,False,False,1.0,0.8181818181818182,0.7708333333333334,1,0.2222222222222222,True,python,True,True,0.4680851063829787,True,1,True,0.0,0.8,1.0,False,English
224812,,False,False,False,False,0.9684448633364752,0.6818181818181818,0.1851851851851852,0,0.5333333333333333,False,python,False,True,0.3076923076923077,False,9,False,0.2272727272727273,0.8,5.133333333333334,True,English
224897,,nan,nan,False,nan,1.0,0.5833333333333334,0.0,1,1.0,False,python,nan,True,nan,False,1,nan,0.08333333333333333,0.8,10.0,False,nan
225214,,False,False,False,False,0.94006309148265,0.07142857142857142,0.125,3,0.0,False,python,False,True,0.2,False,1,False,0.42857142857142855,1.0,1.0,False,English
225369,,False,False,False,True,1.0,0.5714285714285714,0.3636363636363637,0,0.5,False,python,False,True,0.8,False,1,True,0.0,0.6666666666666666,9.833333333333334,False,English
225370,,False,False,False,True,1.0,0.5714285714285714,0.3636363636363637,0,0.5,False,python,False,True,0.8,False,2,True,0.0,0.6666666666666666,9.833333333333334,False,English
225949,,False,False,False,False,1.0,0.6410256410256411,0.025,1,0.6,True,python,False,True,0.05128205128205128,False,1,False,0.0,0.8648648648648649,10.972972972972975,True,German
226032,,True,False,False,False,1.0,0.6984126984126984,0.25882352941176473,2,0.3181818181818182,True,python,False,True,0.33136094674556216,False,8,False,0.007936507936507936,1.0,1.0080645161290325,False,English
226323,api,,,,,,,,,,,,,,,,,,,,,,
226341,,True,False,False,False,1.0,0.5714285714285714,0.5,0,0.25,False,python,False,True,1.0,True,1,False,0.0,1.0,1.6666666666666667,False,English
226742,,False,False,True,False,0.944035365931672,0.75,0.36,0,0.25,False,python,False,True,0.7083333333333334,True,1,False,0.0,0.9285714285714286,14.857142857142858,False,English
226858,,True,False,False,False,nan,0.3636363636363637,0.3953488372093023,2,0.0,True,python,True,False,0.6428571428571429,False,4,True,0.0,1.0,1.05,False,English
227028,,True,False,False,False,nan,0.8333333333333334,0.6,1,0.0,True,python,True,False,0.5263157894736842,False,1,True,0.0,1.0,1.0,False,English
227274,,False,False,False,False,0.7386462332668154,1.0,0.7948717948717948,1,0.0,True,python,True,True,0.3947368421052632,True,2,True,0.0,1.0,2.571428571428572,False,English
227949,,nan,nan,False,False,nan,0.2,0.4444444444444444,1,0.0,False,python,False,True,0.75,False,3,False,0.0,1.0,4.333333333333333,False,English
228028,,nan,nan,False,False,nan,0.2,0.4444444444444444,1,0.0,False,python,False,True,0.75,False,2,False,0.0,1.0,4.333333333333333,False,English
228196,,nan,nan,False,nan,0.6085874856344888,0.6666666666666666,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,1.0,1.0,False,nan
228207,no_code,,,,,,,,,,,,,,,,,,,,,,
228329,,nan,nan,False,nan,nan,0.6666666666666666,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,1.0,2.0,False,nan
228360,,nan,nan,False,True,nan,0.0,0.6666666666666666,1,nan,False,python,False,False,0.5,True,1,False,0.0,nan,nan,False,English
228361,,nan,nan,False,True,nan,0.0,0.6666666666666666,1,nan,False,python,False,False,0.5,True,1,False,0.0,nan,nan,False,English
228848,,nan,nan,False,nan,nan,0.7058823529411765,0.0,1,0.3333333333333333,False,python,nan,True,nan,False,1,nan,0.0,1.0,7.25,False,nan
228895,,nan,nan,False,nan,0.8972657679171415,0.5588235294117647,0.0,1,0.10526315789473684,False,python,nan,True,nan,False,1,nan,0.029411764705882356,0.967741935483871,1.7096774193548387,False,nan
228930,,True,False,True,False,0.6070312180073438,0.75,0.8620689655172413,1,0.6666666666666666,True,python,True,True,0.17857142857142858,True,1,True,0.0,0.5,16.0,False,English
229003,api,,,,,,,,,,,,,,,,,,,,,,
229014,,True,False,False,False,1.0,0.625,0.4666666666666667,0,0.6,False,python,False,True,0.8571428571428571,False,1,False,0.0,0.7142857142857143,2.0,False,English
229015,,True,False,False,False,1.0,0.625,0.4666666666666667,0,0.6,False,python,False,True,0.8571428571428571,False,1,False,0.0,0.7142857142857143,1.4285714285714286,False,English
229016,,True,False,False,False,1.0,0.5555555555555556,0.4,0,0.6,False,python,False,True,0.8571428571428571,False,1,False,0.0,0.625,1.25,False,English
229017,,True,False,False,False,1.0,0.5555555555555556,0.4375,0,0.6,False,python,False,True,0.8,False,1,False,0.0,0.875,0.875,False,English
229053,,nan,nan,False,nan,1.0,0.2307692307692308,0.0,0,1.0,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.0,False,nan
229253,,False,False,False,False,0.9999952924485432,0.9166666666666666,0.35135135135135137,1,0.0,False,julia,True,nan,0.5833333333333334,True,1,True,0.0,0.9545454545454546,2.9090909090909087,False,Korean
229346,,False,False,False,False,0.9999952924485432,0.9166666666666666,0.35135135135135137,1,0.0,False,julia,True,nan,0.5833333333333334,True,1,True,0.0,0.9545454545454546,2.9090909090909087,False,Korean
229754,,True,False,False,False,0.3919565041241364,0.8666666666666667,0.4827586206896552,1,0.4615384615384616,True,python,True,True,0.9285714285714286,True,2,True,0.0,0.9285714285714286,3.071428571428572,False,English
230693,,False,True,False,True,nan,0.21428571428571427,0.3448275862068966,1,0.0,True,python,True,True,0.42857142857142855,False,1,True,0.0,0.4545454545454545,22.818181818181817,False,English
230896,,True,False,False,False,1.0,0.0,0.4666666666666667,1,nan,True,python,False,True,0.8620689655172413,True,1,False,0.0625,1.0,1.0,False,English
231383,,nan,nan,False,nan,0.9997307424486274,0.2857142857142857,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.14285714285714285,0.6,11.0,True,nan
231384,,nan,nan,False,nan,0.9997307424486274,0.2857142857142857,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.14285714285714285,0.6,11.0,True,nan
231597,,nan,nan,False,nan,0.9998533621559952,0.07317073170731707,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,0.8928571428571429,7.607142857142858,False,nan
231614,,nan,nan,False,nan,0.9997307424486274,0.2857142857142857,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.14285714285714285,0.6,11.0,True,nan
231807,,False,False,False,True,0.9635840609523764,0.38461538461538464,0.07142857142857142,1,0.6,False,python,False,True,0.07692307692307693,True,1,False,0.0,1.0,2.1666666666666665,False,English
231896,,nan,nan,False,nan,0.6015414549212741,0.2352941176470588,0.0,1,0.25,False,python,nan,True,nan,False,1,nan,0.5882352941176471,1.0,3.2,False,nan
231977,,nan,nan,False,nan,0.8972657679171415,0.8,0.0,1,0.25,False,python,nan,False,nan,False,1,nan,0.0,0.875,1.25,False,nan
232022,,False,False,False,False,0.029943930572580806,0.25,0.2307692307692308,2,0.8,True,python,False,True,0.48,False,4,False,0.1,0.875,2.375,True,English
232024,,nan,nan,False,nan,1.0,0.4,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,1.0,2.333333333333333,False,nan
232227,,True,False,False,True,1.0,0.5,0.4666666666666667,1,0.75,True,python,False,True,0.8571428571428571,True,1,True,0.125,1.0,1.0,False,English
232294,,True,True,False,False,1.0,0.8333333333333334,0.6,1,0.7,True,python,False,True,0.7586206896551724,True,1,True,0.0,1.0,1.0,True,French
232395,,True,True,False,False,1.0,0.8333333333333334,0.6,1,0.7,True,python,False,True,0.7586206896551724,True,1,True,0.0,1.0,1.0,True,French
232417,,False,True,False,False,nan,0.8461538461538461,0.43478260869565216,5,0.4545454545454545,False,python,True,False,0.5,True,28,False,0.0,0.9166666666666666,1.1666666666666667,False,English
232677,,nan,nan,False,nan,0.9997307424486274,0.2857142857142857,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.14285714285714285,0.6,11.0,True,nan
232933,no_code,,,,,,,,,,,,,,,,,,,,,,
233320,,nan,nan,False,nan,1.0,0.7446808510638298,0.0,1,0.22857142857142854,True,python,nan,True,nan,False,2,nan,0.0,0.8444444444444444,17.977777777777778,False,nan
233625,,False,True,False,True,0.8676785064856346,0.7692307692307693,0.43478260869565216,2,0.4,True,python,False,True,0.8636363636363636,True,1,False,0.0,0.7272727272727273,3.363636363636364,False,English
233708,,False,False,False,False,1.0,0.42857142857142855,0.39130434782608703,0,0.3333333333333333,False,python,False,True,0.7727272727272727,True,1,False,0.0,0.9230769230769232,1.4615384615384617,False,English
233709,,False,False,False,False,1.0,0.42857142857142855,0.39130434782608703,0,0.3333333333333333,False,python,False,True,0.7727272727272727,True,1,False,0.0,0.9230769230769232,1.4615384615384617,False,English
233710,,True,False,False,False,1.0,0.9166666666666666,0.25,0,0.7272727272727273,False,python,False,True,0.4666666666666667,True,1,False,0.0,0.7272727272727273,5.090909090909091,False,English
233819,,True,True,True,True,nan,0.8571428571428571,0.8541666666666666,14,0.8333333333333334,True,python,True,True,0.2553191489361702,False,1,True,0.0,0.5,4.833333333333333,False,Catalan
233850,,False,False,False,False,1.0,0.5384615384615384,0.2777777777777778,1,0.5714285714285714,True,python,False,True,0.5294117647058824,True,1,True,0.0,1.0,1.0,False,English
233903,,True,False,False,False,0.9997307424486274,0.5333333333333333,0.375,1,0.25,False,python,False,True,0.5652173913043478,True,1,False,0.13333333333333333,0.8333333333333334,12.0,False,English
233936,,True,False,False,False,1.0,0.9166666666666666,0.25,0,0.7272727272727273,False,python,False,True,0.4666666666666667,True,1,False,0.0,0.8181818181818182,2.363636363636364,False,English
234799,,nan,nan,False,nan,1.0,0.0,0.0,1,nan,False,python,nan,False,nan,False,2,nan,0.0,nan,nan,False,nan
235091,,nan,nan,False,nan,0.048609660864423095,0.75,0.0,2,0.0,False,python,nan,False,nan,False,1,nan,0.0,1.0,1.0,False,nan
235860,,True,False,False,False,0.985339823498082,0.4444444444444444,0.4,1,0.75,True,python,False,True,0.7857142857142857,True,2,False,0.0,1.0,1.0,False,English
236308,,True,False,False,False,1.0,0.9166666666666666,0.25,0,0.7272727272727273,False,python,False,True,0.4666666666666667,True,1,False,0.0,0.7,7.2,False,English
236568,,True,True,False,False,1.0,0.6,0.4827586206896552,1,0.2222222222222222,True,python,False,True,0.6071428571428571,True,2,False,0.06666666666666668,0.9166666666666666,8.583333333333334,False,English
236927,,True,False,False,False,1.0,0.75,0.4,0,0.5555555555555556,False,python,False,True,0.6842105263157895,True,1,False,0.0,0.9090909090909092,1.9090909090909087,True,English
237034,,True,False,False,False,1.0,0.5416666666666666,0.3793103448275862,2,0.38461538461538464,True,python,True,True,0.5826086956521739,False,5,False,0.0,1.0,1.0,False,English
237159,,True,False,False,False,1.0,0.75,0.4,0,0.5555555555555556,False,python,False,True,0.6842105263157895,True,1,False,0.0,0.9090909090909092,1.9090909090909087,True,English
237238,,True,False,False,False,1.0,0.4,0.375,2,0.6666666666666666,False,python,False,True,0.5652173913043478,True,1,False,0.0,0.9285714285714286,3.7857142857142856,False,English
237737,,nan,nan,False,nan,0.9866676139786176,0.875,0.0,1,0.35714285714285715,False,python,nan,False,nan,False,1,nan,0.0,1.0,1.0,False,nan
237943,,False,False,False,False,nan,0.4090909090909091,0.043478260869565216,2,0.6666666666666666,True,python,False,True,0.09090909090909093,False,1,False,0.0,0.8571428571428571,4.785714285714286,False,Portuguese
237988,,True,False,False,True,1.0,0.7,0.4117647058823529,1,0.42857142857142855,True,python,False,True,0.8125,True,1,True,0.1,1.0,2.0,False,English
238001,,nan,nan,False,False,1.0,0.75,0.3333333333333333,1,1.0,False,python,True,False,0.6,True,1,True,0.0,1.0,6.333333333333332,False,Danish
238356,,True,False,False,False,1.0,0.9166666666666666,0.25,0,0.7272727272727273,False,python,False,True,0.4666666666666667,True,1,False,0.0,1.0,1.1,False,English
238687,,nan,nan,False,nan,1.0,0.25,0.0,1,1.0,False,python,nan,False,nan,False,1,nan,0.0,1.0,6.0,False,nan
238770,,False,False,False,False,0.9085572112577446,0.8333333333333334,0.5,1,0.0,True,python,False,True,0.9428571428571428,False,1,True,0.0,1.0,1.0588235294117647,False,English
238868,,nan,nan,False,nan,nan,0.5,0.0,6,0.0,False,python,nan,True,nan,False,1,nan,0.07142857142857142,0.8181818181818182,34.72727272727273,False,nan
238962,,True,True,False,False,nan,0.0,0.2545454545454545,2,nan,True,python,True,True,0.4259259259259259,True,2,True,0.975609756097561,nan,nan,False,English
239122,,nan,nan,False,nan,0.8849909412379887,0.25,0.0,12,0.0,False,python,nan,True,nan,False,1,nan,0.0,1.0,3.0,False,nan
239423,,nan,nan,False,nan,0.7264273142045768,0.5454545454545454,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,0.8,2.3,False,nan
239474,,False,False,False,False,1.0,0.5833333333333334,0.07692307692307693,1,0.42857142857142855,False,python,False,False,0.08333333333333333,False,1,False,0.0,0.9,2.1,False,English
239538,,nan,nan,False,nan,1.0,0.3333333333333333,0.0,1,0.5,False,python,nan,False,nan,False,1,nan,0.0,0.75,31.75,False,nan
240104,,nan,nan,False,True,0.9998109291718102,0.4,0.14285714285714285,1,0.5,False,python,False,True,0.16666666666666666,False,1,False,0.2,0.5,49.0,False,English
240297,,nan,nan,False,nan,0.94006309148265,0.5,0.0,3,1.0,False,python,nan,True,nan,False,3,nan,0.0,nan,nan,False,nan
240409,,True,False,False,True,0.9999679560239568,0.4782608695652174,0.5490196078431373,1,0.2727272727272727,True,python,True,True,0.72,True,1,True,0.13043478260869565,0.8947368421052632,4.842105263157895,True,Russian
240410,,True,False,False,True,0.9999679560239568,0.4782608695652174,0.5490196078431373,1,0.2727272727272727,True,python,True,True,0.72,True,1,True,0.13043478260869565,0.8947368421052632,4.842105263157895,True,Russian
240501,,False,True,False,False,1.0,0.3888888888888889,0.3076923076923077,1,0.14285714285714285,True,python,False,True,0.44,True,1,False,0.0,1.0,1.0,False,English
240664,,nan,nan,False,nan,0.6944021417555023,0.5,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,nan,nan,False,nan
240675,,nan,nan,False,nan,0.7264273142045768,1.0,0.0,1,0.0,False,python,nan,True,nan,False,2,nan,0.0,nan,nan,False,nan
240787,,nan,nan,False,nan,0.7264273142045768,1.0,0.0,1,0.0,False,python,nan,True,nan,False,2,nan,0.0,nan,nan,False,nan
240884,api,,,,,,,,,,,,,,,,,,,,,,
241212,,nan,nan,False,nan,0.5809788849154887,0.5,0.0,1,0.0,True,python,nan,True,nan,False,1,nan,0.0,nan,nan,True,nan
241256,,nan,nan,False,nan,nan,0.5,0.0,6,0.0,False,python,nan,True,nan,False,1,nan,0.07142857142857142,0.8181818181818182,37.27272727272727,False,nan
241721,,True,False,False,False,1.0,0.6153846153846154,0.59375,13,0.125,True,python,True,True,0.6129032258064516,True,30,False,0.0,0.9166666666666666,1.3333333333333333,False,English
242271,,True,False,False,False,nan,0.6,0.4545454545454545,1,0.25,True,python,True,True,0.813953488372093,False,3,False,0.0,0.7894736842105263,83.6842105263158,False,English
242527,,nan,nan,False,nan,1.0,0.375,0.0,0,0.0,False,python,nan,False,nan,False,1,nan,0.125,1.0,1.6666666666666667,False,nan
242550,,nan,nan,False,nan,nan,0.8181818181818182,0.0,1,1.0,False,python,nan,True,nan,False,3,nan,0.09090909090909093,0.8888888888888888,12.666666666666664,False,nan
242551,,nan,nan,False,nan,nan,0.8461538461538461,0.0,1,1.0,False,python,nan,True,nan,False,4,nan,0.0,1.0,5.0,False,nan
